,Train_loss
257,0.8139533360302448
258,0.8091498515307903
259,0.8031985155940056
260,0.8292312703430652
261,0.8406421666443348
262,0.8108080535531044
263,0.8065190839469433
264,0.7759553323686122
265,0.7920564134418965
266,0.8097813820242882
267,0.7856290004551411
268,0.8475120910406113
269,0.83695790335536
270,0.8165423565506935
271,0.7872490924596787
272,0.8016944218277932
273,0.8131420047879219
274,0.8246633302569389
275,0.8018434358537198
276,0.8057766120135784
277,0.8104009724259377
278,0.7991052375137806
279,0.8026952783167363
280,0.8061372465193272
281,0.8369816800355911
282,0.8251669993698597
283,0.8030958643257617
284,0.7964546668827533
285,0.7670082090497017
286,0.8403286306560039
287,0.8700803203582763
288,0.8243531039655209
289,0.8194313707649707
290,0.7923057709634304
291,0.7876041279733181
292,0.8354059037566185
293,0.8320093248784542
294,0.7982792065739631
295,0.8423449532985687
296,0.7959687900245189
297,0.809068105429411
298,0.7995341538488865
299,0.7910008729696274
300,0.806472100108862
301,0.8083788258135318
302,0.8170521685183049
303,0.8003223101496697
304,0.7994448858201504
305,0.8295913987457753
306,0.7720589675009251
307,0.8051780981123448
308,0.8335371098220349
309,0.7762973496615887
310,0.8459487474262715
311,0.797216125190258
312,0.7715215308964253
313,0.8169379257559777
314,0.8158526530861855
315,0.7909154224991798
316,0.8265541515350342
317,0.8150933276712894
318,0.8060500597655773
319,0.8445050047039986
320,0.7764474782943726
321,0.80988923817873
322,0.7980182182192802
323,0.8572766201496125
324,0.7930230880379677
325,0.8135388979911804
326,0.7899759902954101
327,0.7924352827966213
328,0.7944181790649891
329,0.776569789469242
330,0.8095839787721634
331,0.8147322931885719
332,0.7549925611317158
333,0.8251884932816028
334,0.8426837531626225
335,0.8401012128293515
336,0.8052106854021549
337,0.8508629700243473
338,0.7869063166975975
339,0.8062514311671257
340,0.7935992213487625
341,0.7690671777427196
342,0.8113009701669216
343,0.8508352353870868
344,0.7753372566401958
345,0.7977934245765209
346,0.8286843250691891
347,0.7941181254386902
348,0.8200401717424393
349,0.8073841767311096
350,0.7872673398256302
351,0.8266256571412086
352,0.8293508524894715
353,0.8052820374369621
354,0.7659457067847252
355,0.8168247138857841
356,0.7812214758694171
357,0.80687515437603
358,0.7843139918148517
359,0.8232892424464225
360,0.8009283848404884
361,0.816094741821289
362,0.8272807777225971
363,0.8323178210556507
364,0.8217279782891274
365,0.7925190945267677
366,0.7979522755146027
367,0.8262929064929485
368,0.8446266459822654
369,0.8167041819393634
370,0.7892214766442776
371,0.7854554009735584
372,0.8182557042241096
373,0.7798105545341969
374,0.7687785166501999
375,0.8048992825448513
376,0.829644533097744
377,0.7826365787982941
378,0.8152961538434028
379,0.812080897718668
380,0.8286446593105793
381,0.8240610208213329
382,0.8013676799833774
383,0.8059793971776962
384,0.7917659211754798
385,0.8155072083771229
386,0.8086228054463863
387,0.8386984983384609
388,0.7764935554265976
389,0.8095026454627514
390,0.8052039206326008
391,0.7790837378799915
392,0.7929321877062321
393,0.8254948321282863
394,0.8021010122597217
395,0.7627626422941685
396,0.8233464105725289
397,0.8480505816936493
398,0.8297299575209618
399,0.7760601774454117
400,0.8041518062353135
401,0.8373304976522923
402,0.8126033965349198
403,0.7868665475547314
404,0.8194691683351993
405,0.834976832807064
406,0.8070509622991086
407,0.8066190779209137
408,0.7890395725369453
409,0.8270403165519238
410,0.7641334291100502
411,0.7892423610091209
412,0.8591528031229972
413,0.8485324587523937
414,0.8042551556825638
415,0.8197001544237137
416,0.8144840084612369
417,0.7706452160179615
418,0.8089303818345069
419,0.8345542984604836
420,0.8263405227065086
421,0.7661209393739701
422,0.8277004807591438
423,0.8245417469739914
424,0.7771529779434204
425,0.8024027394354344
426,0.7896746170818806
427,0.8134447164833546
428,0.8054638504981995
429,0.831408782184124
430,0.8379524274766446
431,0.8233190460503101
432,0.7700454025566578
433,0.7970098307430744
434,0.8104388086199761
435,0.82834944409132
436,0.8182246360182762
437,0.7850116385817528
438,0.813027891933918
439,0.7809759183824062
440,0.8500371429920196
441,0.8325368136167526
442,0.835622300028801
443,0.8120641566514969
444,0.8264506005942821
445,0.8172702139616013
446,0.8061346034705639
447,0.7945037080049515
448,0.795789935618639
449,0.8015087398886681
450,0.7782758457362652
451,0.7777227840423584
452,0.8155170397162438
453,0.8273471497297287
454,0.8148332407474518
455,0.8288230317234992
456,0.8223302075266838
457,0.7743905425071717
458,0.8137177373468876
459,0.8074450621604919
460,0.8188758157491683
461,0.8155230560898781
462,0.8019970042705535
463,0.816993179500103
464,0.7887811469435692
465,0.7773594834506512
466,0.755351362735033
467,0.8189473688602448
468,0.8180355435609817
469,0.7793104818463326
470,0.8286450101137162
471,0.8295524436533451
472,0.8005599276721478
473,0.8267017786800861
474,0.8282192471921443
475,0.8088675865530968
476,0.8312859195768834
477,0.8266432779431343
478,0.8115457901358605
479,0.8155018598437309
480,0.826211260676384
481,0.8186944435834884
482,0.7998993845283985
483,0.7842043685019017
484,0.811230022072792
485,0.7747775354087353
486,0.8013422691822052
487,0.8131886207461357
488,0.8183210164606571
489,0.8029219070374966
490,0.7899122741818428
491,0.8311667855083943
492,0.8269322074353694
493,0.8279531130194664
494,0.8111714149415493
495,0.8074420194625854
496,0.8054739348590374
497,0.8095284722149372
498,0.7869906689524651
499,0.7690086558759213
500,0.7828705146014691
501,0.7999861272573471
502,0.809886441886425
503,0.8115333347320557
504,0.8361910798549652
505,0.804667626440525
506,0.7768819914758205
507,0.7885685476958751
508,0.8165839880406857
509,0.81330752196908
510,0.758396427243948
511,0.7934491684436799
512,0.8206695676743985
513,0.827074409276247
514,0.8302642188966274
515,0.8343713611364365
516,0.8176093813478946
517,0.8094311261177063
518,0.7941770436167717
519,0.8172477758228779
520,0.7858070687353611
521,0.7737608741521835
522,0.7623083012998104
523,0.7715412086546422
524,0.7926079133749008
525,0.8097519580721855
526,0.821950682759285
527,0.8325504406094552
528,0.8243005867600441
529,0.8213395070433617
530,0.8186058178544044
531,0.8071625482141972
532,0.7644332551956177
533,0.78244145911932
534,0.8257453787326813
535,0.8032271598279476
536,0.8208038594722747
537,0.8283065747916698
538,0.8213606110513211
539,0.7543295095562935
540,0.7683480738997459
541,0.7996761464178562
542,0.8268449949622154
543,0.8134601399898529
544,0.8216208793818951
545,0.812685429006815
546,0.8235082789361476
547,0.81350235247612
548,0.8140769267082214
549,0.8057069033682346
550,0.7853293613493443
551,0.801781071871519
552,0.7982003683149814
553,0.8087480700612069
554,0.7906505312323571
555,0.7853386853039265
556,0.8112706789672375
557,0.8189998105168342
558,0.816385778427124
559,0.8093608021140098
560,0.8026975465118885
561,0.7956682668924332
562,0.8247590397298336
563,0.8011818284988403
564,0.7768938000500202
565,0.7969203545451164
566,0.7928250727057456
567,0.7588008697032929
568,0.7532094774544239
569,0.7681824800372123
570,0.7887914301753044
571,0.7831868808865547
572,0.7936267969012261
573,0.8151084723472595
574,0.7935724216103553
575,0.8230455147922039
576,0.8232397944927216
577,0.8214692284762859
578,0.7980823843181133
579,0.7731079329252243
580,0.7626676832735538
581,0.7943270249366761
582,0.8011223872005939
583,0.777500076174736
584,0.8172885956168174
585,0.8220840197503567
586,0.8146097700893878
587,0.8215639389455318
588,0.8032049673199654
589,0.7984433240294456
590,0.7694657101631165
591,0.7724543780386448
592,0.8050950982272626
593,0.7585025636255741
594,0.7738861527740956
595,0.7912266225516796
596,0.7980876287817955
597,0.779019052296877
598,0.7943451440632343
599,0.7841531265079975
600,0.8062888653278351
601,0.8056187908947468
602,0.7886177025139331
603,0.7556559548377991
604,0.7881419342160225
605,0.8130256852209568
606,0.8196287248730659
607,0.7918617336153984
608,0.8069789246916771
609,0.8068652301430702
610,0.8110790225565434
611,0.7839372065663338
612,0.7800264599323272
613,0.783613083153963
614,0.7679919260144233
615,0.7897998450994491
616,0.8125252385139465
617,0.8127534913420678
618,0.8037223386466503
619,0.8069602738320828
620,0.8069265518784523
621,0.7798948204815388
622,0.821460859298706
623,0.8164407896697521
624,0.7845271021127701
625,0.7824209509789943
626,0.7888929805159569
627,0.7706170548796654
628,0.7706718381047248
629,0.7636324093043804
630,0.7540728873312473
631,0.7902428622841835
632,0.7814081454575061
633,0.7976457565724849
634,0.8120812540948391
635,0.7681493427753449
636,0.7916460606455803
637,0.7934676544070244
638,0.7926396429538727
639,0.7994726648628712
640,0.7948439149558544
641,0.7987752209305763
642,0.7933805326521397
643,0.7958656510710717
644,0.8008236838281154
645,0.8038185612857341
646,0.8135139122009277
647,0.7767853796482086
648,0.7790620215833187
649,0.7711994144618511
650,0.7837677681446076
651,0.7965584864318371
652,0.7779404612183571
653,0.7722194047570229
654,0.8073608075976372
655,0.8088924252092838
656,0.8113110512793064
657,0.8017931627333165
658,0.8065637972354889
659,0.794482042580843
660,0.7918948097527028
661,0.7799379885494709
662,0.7829395612478256
663,0.7780334286987781
664,0.7650843487977982
665,0.7613982078135013
666,0.7735510412156582
667,0.7566901879608631
668,0.7627153143882751
669,0.7687952898740769
670,0.772536228954792
671,0.7750274834632873
672,0.7887590294480323
673,0.8148510104715824
674,0.8102965654432773
675,0.8100864745974541
676,0.8031706170737744
677,0.7862618642151356
678,0.7803948983550072
679,0.7856909100115299
680,0.7931538717448712
681,0.7919164476692676
682,0.7803870873153209
683,0.7900549423396588
684,0.7616343534886837
685,0.7871633321642876
686,0.7856890756785869
687,0.7901138608455658
688,0.7765574589371681
689,0.7576218676567078
690,0.7675321079492569
691,0.7773622948527336
692,0.7970088666677475
693,0.799018817037344
694,0.7934816312491894
695,0.7815339254438877
696,0.7951052348315716
697,0.7962580918073654
698,0.8048094066083431
699,0.7963291803598403
700,0.8049342406690121
701,0.7756222420334816
702,0.7533624640703201
703,0.7592916129529477
704,0.7766341594159603
705,0.7828688820302486
706,0.7566152954399585
707,0.7757126016914845
708,0.7829686879515648
709,0.7814537438452244
710,0.7905023430287837
711,0.7910067827999592
712,0.7859674917161464
713,0.7778874893486499
714,0.7796984459757805
715,0.793746876090765
716,0.800604048103094
717,0.8029174886643886
718,0.7893616214990616
719,0.8006680700182914
720,0.8095401531755925
721,0.7963742986917496
722,0.7860825452208519
723,0.7884857589602471
724,0.7876214786171913
725,0.7879646875262261
726,0.7875000799298286
727,0.8045651590228081
728,0.7818851106464862
729,0.7797716725766659
730,0.7798532666265965
731,0.7888212643861771
732,0.7860948047339916
733,0.7797519120573998
734,0.7786359289884567
735,0.7695351341664791
736,0.7752693103551864
737,0.7633820452988148
738,0.7700433532297611
739,0.787385933816433
740,0.7647319881916046
741,0.7822278986871243
742,0.7770955620110035
743,0.7687216848731041
744,0.7759413537681102
745,0.7943538476526737
746,0.7924392083287239
747,0.7871612327694892
748,0.793025424093008
749,0.7949942436516285
750,0.7875684742629528
751,0.7772440094351768
752,0.7838774544894695
753,0.7893781773149967
754,0.7915281414091587
755,0.7748293578326703
756,0.7759676876366138
757,0.7698492359817029
758,0.7812696222364902
759,0.7618541717529297
760,0.7877319122850895
761,0.7815244797170162
762,0.7838568097651005
763,0.7781304676830768
764,0.7798160791099071
765,0.7673318029344082
766,0.773562480211258
767,0.7845912637710571
768,0.7756593300402165
769,0.7712132123410702
770,0.7643105578422547
771,0.7762533534765244
772,0.7612836261987687
773,0.7800166226923466
774,0.7836976997256279
775,0.7753279812335968
776,0.786862967967987
777,0.7768563803136349
778,0.7663921828866005
779,0.7793798846006393
780,0.7720387832522392
781,0.7842429974973202
782,0.7807542977929115
783,0.8013831405043602
784,0.792232694208622
785,0.7895515674948692
786,0.7850158811211586
787,0.7922186549007892
788,0.7662294453084468
789,0.7885770770907402
790,0.774559422582388
791,0.775866388142109
792,0.782650277197361
793,0.7865340864062309
794,0.7878604446947575
795,0.7845058618485927
796,0.7764082828164101
797,0.7908412901163101
798,0.7859622784256936
799,0.7734782805144786
800,0.7816711939275265
801,0.785682111531496
802,0.7905000707805157
803,0.7801043864786625
804,0.7841690478622914
805,0.7872705618441105
806,0.7866260889470578
807,0.7738753717541694
808,0.7887075828015804
809,0.7898724262714386
810,0.7843726931214332
811,0.7797056770920754
812,0.7865757307708263
813,0.7770160662829876
814,0.7786411474049091
815,0.7738201259374619
816,0.7837650801837445
817,0.7935642360150814
818,0.7861017044186592
819,0.7593543621003628
820,0.7724745465815067
821,0.76947652515769
822,0.7722077179551124
823,0.7815075438022614
824,0.7824142816960812
825,0.7833071941435337
826,0.7789196808040142
827,0.7824433546960354
828,0.7832657580077648
829,0.7719388113617897
830,0.7773282866477966
831,0.7752853835523128
832,0.7821466374695301
833,0.7688494836390019
834,0.7773739081025124
835,0.7855115701556206
836,0.7798270672559738
837,0.773081159800291
838,0.7812698529362678
839,0.7717203420400619
840,0.7646789247393608
841,0.7768331696093083
842,0.7810067320764065
843,0.7702672232091426
844,0.7684371880590916
845,0.774510999917984
846,0.7775147293508052
847,0.784302577137947
848,0.7697733294665814
849,0.7673349099457264
850,0.7788247838318348
851,0.7705333188474178
852,0.78412462413311
853,0.7714788623154163
854,0.768557741522789
855,0.7667562660574913
856,0.7632274313569068
857,0.7691279022991657
858,0.774705797046423
859,0.7794766278862953
860,0.7809278081953526
861,0.7670061755776405
862,0.7792415989935398
863,0.7727468412220478
864,0.7726528049409389
865,0.7808851681947708
866,0.7709065513014793
867,0.7648074555397034
868,0.7645999774038792
869,0.7731948945820332
870,0.7642109704315663
871,0.7699165445566177
872,0.7653430972397327
873,0.7744211755990982
874,0.7678130426406861
875,0.7657272766530514
876,0.7854275389015675
877,0.7759043942689896
878,0.7754453567266464
879,0.7761014124751091
880,0.768341900318861
881,0.7741518898904324
882,0.7769225468337536
883,0.7800013888180256
884,0.7658376497626305
885,0.7674085276126862
886,0.768534285902977
887,0.7696051024794579
888,0.7832836033403874
889,0.7740841299593448
890,0.771809205532074
891,0.7851706384420395
892,0.7787761713862419
893,0.7719168277978897
894,0.7581609659790993
895,0.7779791569411755
896,0.7700142574608326
897,0.7687278793156147
898,0.7813962139189243
899,0.7686464414298534
900,0.7605581096708774
901,0.7720486452281475
902,0.7704083639383316
903,0.7835530977547168
904,0.7680639168918133
905,0.7704351293146611
906,0.7650208333730698
907,0.765931833922863
908,0.7661979478597641
909,0.778976670473814
910,0.7663670561611652
911,0.7700748332142829
912,0.7785994356274605
913,0.768268719047308
914,0.7602883701622486
915,0.7866328098177909
916,0.7652370590865613
917,0.7697497326433659
918,0.778324344277382
919,0.7664771950244904
920,0.7822009212076664
921,0.766189149260521
922,0.7677157011628151
923,0.7693779385387898
924,0.7626516293883324
925,0.7756123558580875
926,0.7730635187327862
927,0.7699518914222717
928,0.7713214566707611
929,0.7712287101149559
930,0.7670272885560989
931,0.7683273802697659
932,0.7669960582852363
933,0.7717995757162571
934,0.7686566906273365
935,0.762914970099926
936,0.7648434478342533
937,0.7692878410220146
938,0.7687230663895607
939,0.7751756283938884
940,0.767295034557581
941,0.7674442113637924
942,0.7722377152144909
943,0.7688844305574893
944,0.7628206556141377
945,0.7741181364655495
946,0.7702416616380214
947,0.7659389317631722
948,0.7667617357075215
949,0.7626270637512207
950,0.7686705713570118
951,0.7584768687784672
952,0.7655243359804154
953,0.7706227689981461
954,0.7667284255623817
955,0.7752433952391148
956,0.7747036417424679
957,0.7633494865596294
958,0.7777220970392227
959,0.7706952796876431
960,0.7725396207571029
961,0.7753023987710476
962,0.7840006226599217
963,0.7833937607705593
964,0.7724220879077911
965,0.7736585648655891
966,0.7790981078743935
967,0.7705394831299782
968,0.7694516793489456
969,0.7661311042308807
970,0.7702946811616421
971,0.776434917986393
972,0.7745160203278064
973,0.7641861327588558
974,0.767481427192688
975,0.7670364417433738
976,0.7717862702310085
977,0.772127300798893
978,0.7724431513249874
979,0.7702889105379581
980,0.7762337148487568
981,0.7766778147816658
982,0.772419231057167
983,0.7685672334730625
984,0.7748312444984913
985,0.7669546427428723
986,0.7599161328971386
987,0.7684401033818722
988,0.7656891102492809
989,0.7725268016159534
990,0.7717826406359672
991,0.7764569926261902
992,0.7627093369960785
993,0.7826944187879562
994,0.7734748274981975
995,0.7725767209231853
996,0.7659402033090591
997,0.7712099476456642
998,0.7699355994462966
999,0.7647458142340183
1000,0.761957876086235
