,Train Split,T1_SRCC_mean,T2_SRCC_mean,T3_SRCC_mean,T4_SRCC_mean,T5_SRCC_mean,T1_SRCC_std,T2_SRCC_std,T3_SRCC_std,T4_SRCC_std,T5_SRCC_std,T1_MAE_mean,T2_MAE_mean,T3_MAE_mean,T4_MAE_mean,T5_MAE_mean,T1_MAE_std,T2_MAE_std,T3_MAE_std,T4_MAE_std,T5_MAE_std
0,0.1,0.712156,0.738918,0.735725,0.7088699999999999,0.6334120000000001,0.037221367035615446,0.0208229185274303,0.013512556567874194,0.015659875478432134,0.01786139009147945,0.468985,0.47342699999999993,0.5108180000000001,0.6125619999999998,0.756382,0.026650335926588248,0.02347559884220209,0.026424000756887667,0.030662707577772706,0.036474843330712194
1,0.2,0.748187,0.772732,0.7756129999999999,0.746316,0.681322,0.02157664851175918,0.015123214473120448,0.017978394839362054,0.016997801740225114,0.022612193966972782,0.42163500000000004,0.43364400000000003,0.47250800000000004,0.5566519999999999,0.6948759999999999,0.018993504810855738,0.013554102847477592,0.011804667551439142,0.016130988066451486,0.02270347206926729
2,0.3,0.825213,0.8536339999999999,0.857452,0.842811,0.8124369999999999,0.017083307671525456,0.01788761649857242,0.016850948222577856,0.016102880767117415,0.017586310045032184,0.34507200000000005,0.36004200000000003,0.395335,0.47791700000000004,0.5946140000000001,0.020255125178581346,0.02062477675030691,0.02104518246535296,0.02444424065091817,0.03357310447367059
3,0.4,0.89306,0.913851,0.914102,0.9087209999999999,0.8862269999999999,0.01680332229054717,0.010346834733385867,0.010381451536273699,0.010548340580394644,0.013209647270082584,0.296431,0.30159499999999995,0.330855,0.40830599999999995,0.529229,0.016718839343686513,0.013842126462361182,0.012590962036317961,0.019308883551360505,0.03386219143823977
4,0.5,0.9219950000000001,0.9364700000000001,0.932723,0.924412,0.8989980000000001,0.011401992150497205,0.009577080974910904,0.006909225788755206,0.006315724503174606,0.013539715506612374,0.260517,0.271302,0.31682899999999997,0.39725299999999997,0.521597,0.011348560305166459,0.012463515394943756,0.011317559321691229,0.014389924982431277,0.021097934519758096
5,0.6,0.8785890000000001,0.8919149999999998,0.8908349999999998,0.8874980000000001,0.875699,0.01991592651623319,0.02566552834055829,0.030730066465922277,0.029681440935372394,0.02465865302485114,0.310369,0.310498,0.34110999999999997,0.40723899999999996,0.5193800000000002,0.012081213887685292,0.01581078163785713,0.022641051212344356,0.02958302535238748,0.03898196531731052
6,0.7,0.8928039999999999,0.910056,0.9154169999999999,0.9057549999999999,0.879056,0.015640092199216735,0.013587886664231495,0.010373252190128216,0.008314717373428896,0.009576969458027933,0.30101100000000003,0.301065,0.324673,0.376633,0.457645,0.029399293001703294,0.027691587621514222,0.026146566524115542,0.014335929024656892,0.008292139952991629
