,Train Split,T1_SRCC_mean,T2_SRCC_mean,T3_SRCC_mean,T4_SRCC_mean,T5_SRCC_mean,T1_SRCC_std,T2_SRCC_std,T3_SRCC_std,T4_SRCC_std,T5_SRCC_std,T1_MAE_mean,T2_MAE_mean,T3_MAE_mean,T4_MAE_mean,T5_MAE_mean,T1_MAE_std,T2_MAE_std,T3_MAE_std,T4_MAE_std,T5_MAE_std
0,0.1,0.5409460000000001,0.559975,0.5613279999999999,0.5345530000000001,0.49072000000000005,0.02011896975493527,0.01921226027827022,0.022243869177820657,0.02472239270378174,0.02926754209017218,0.16770400000000002,0.13315899999999997,0.138515,0.149485,0.14784100000000003,0.010391099268123654,0.0025472826698268065,0.004771989626979504,0.006342304391938313,0.0054451252510846785
1,0.2,0.650451,0.659571,0.646139,0.589571,0.5130839999999999,0.03087736046037616,0.031183177660398888,0.035204213227964645,0.04141486289968856,0.05136609430353838,0.137036,0.125113,0.133906,0.135636,0.139476,0.00940075869278645,0.004440259114060799,0.007292512872803169,0.00685051268154435,0.004199028935361124
2,0.3,0.6949259999999999,0.707023,0.7008319999999999,0.658904,0.58481,0.012874024390220791,0.011257720062250615,0.013365138083835864,0.021006571448001683,0.03362667244911396,0.135975,0.11558500000000001,0.12539499999999998,0.132213,0.127636,0.0057091387266381965,0.002634419290849502,0.005473262738074979,0.006454238994645303,0.003947994934140618
3,0.4,0.695457,0.711763,0.707087,0.66482,0.590889,0.011939391148630654,0.009559923692164083,0.01589212197914425,0.02520445555849202,0.04157874684258775,0.134106,0.114819,0.123542,0.127807,0.125428,0.006271132593080775,0.0028029607560577825,0.00584509332688538,0.007537967962256141,0.005535983742750694
4,0.5,0.5282150000000001,0.552373,0.529995,0.476182,0.358728,0.07215028014498628,0.05024230230592543,0.05200578664917972,0.06131047427642359,0.10133905040012957,0.156356,0.13420800000000002,0.138426,0.145362,0.16199500000000003,0.013259844795471784,0.005402310246551932,0.007852632934245686,0.007140267221890231,0.012349958097094911
5,0.6,0.579852,0.588497,0.585689,0.515659,0.41633699999999996,0.04107692047853636,0.056131477096189084,0.052250887925469745,0.07469950661818323,0.11740978349779885,0.15638100000000002,0.129202,0.130425,0.13773200000000002,0.150916,0.014449082635240201,0.006162091852609794,0.009273228402234036,0.009855616469810497,0.016950650253013896
6,0.7,0.54852,0.5557110000000001,0.559022,0.5102529999999998,0.41743600000000003,0.0361274618538308,0.04147335878609304,0.04958994289167915,0.05254616847116449,0.06409535742938016,0.15811,0.134347,0.139604,0.147839,0.15510000000000002,0.00970174520382802,0.007190253194429249,0.009943715804466657,0.012446149163496316,0.007529476741447572
