,Train Split,T1_SRCC_mean,T2_SRCC_mean,T3_SRCC_mean,T4_SRCC_mean,T5_SRCC_mean,T1_SRCC_std,T2_SRCC_std,T3_SRCC_std,T4_SRCC_std,T5_SRCC_std,T1_MAE_mean,T2_MAE_mean,T3_MAE_mean,T4_MAE_mean,T5_MAE_mean,T1_MAE_std,T2_MAE_std,T3_MAE_std,T4_MAE_std,T5_MAE_std
0,0.1,0.7171350000000001,0.730256,0.721084,0.676365,0.6211530000000001,0.004985216645242223,0.0050012502436890755,0.007757365790008874,0.01126643887836792,0.00821293376327851,0.12687900000000002,0.11694600000000002,0.125145,0.12426300000000001,0.123559,0.0030523775978735014,0.004020674570268025,0.00746435697163527,0.008399335747545754,0.004238415859728727
1,0.2,0.7662950000000001,0.7889959999999999,0.788953,0.752672,0.675333,0.0009651450668163943,0.0007585670702053955,0.0009500215787022972,0.0006630656076136077,0.000635107077586143,0.11847599999999998,0.108272,0.11819300000000002,0.116537,0.108532,0.00014513442045221568,0.00042111281148879637,0.0007697408654865626,0.0007428061658333212,0.00010303397497912918
2,0.3,0.765887,0.793701,0.8035690000000001,0.792776,0.745384,0.0015192501439855227,0.0016438701286902399,0.0017934070926591175,0.0029217980765275267,0.003389502028322172,0.10960600000000001,0.095106,0.10137399999999999,0.09676199999999999,0.094863,0.0005132874438362971,0.0002756882297088516,0.00022535305633605295,0.00027949239703434,0.0008751348467522033
3,0.4,0.8029969999999998,0.832846,0.841119,0.8283929999999999,0.7750999999999999,0.007311393916347272,0.0075407999575642076,0.006103984682156416,0.005124285413596716,0.006337736188892691,0.10593699999999999,0.09498199999999998,0.10295900000000002,0.09764999999999999,0.093614,0.0007153048301248928,0.0016415285559502172,0.0016117471886124089,0.0017559271055485185,0.0016964150435550829
4,0.5,0.8092970000000002,0.833826,0.840381,0.8225260000000001,0.76278,0.009316115123805625,0.006615522957408573,0.006100881001953724,0.005077164956942014,0.00455151842795346,0.110659,0.090706,0.09691,0.09426199999999998,0.092556,0.0009620129936752435,0.0010136587196882382,0.001348324886664931,0.0024965728509298494,0.004714870517840337
5,0.6,0.8114170000000002,0.8379960000000001,0.841962,0.8219339999999999,0.7647649999999999,0.0030677941586749343,0.004603105907971266,0.006289263549891999,0.006010140098200705,0.008312662930734066,0.108453,0.08925599999999999,0.09488499999999998,0.089148,0.10169600000000001,0.0009847745934984293,0.001003515819506598,0.0017478915870270673,0.0019149036529287845,0.0025988812977894914
6,0.7,0.799342,0.8244870000000001,0.8271139999999999,0.8084339999999999,0.73865,0.0026786332335726614,0.003478367576895803,0.004656316569993927,0.005634499445381102,0.00732200382409078,0.11198,0.09364900000000001,0.09916,0.093606,0.097116,0.0014374908695362215,0.0010413784134501725,0.0016860664281101144,0.0009764957757205114,0.003078081220500849
