,Train_loss,Val_loss,,
27724,0.3585537,0.64389384,,
27725,0.26455373,1.0915608,,
27726,0.18072093,0.4728987,,
27727,0.3319715,0.77128875,,
27728,0.41383457,0.6832902,,
27729,0.23918125,0.6324279,,
27730,0.56799746,0.5604092,,
27731,0.43951628,0.5235058,,
27732,0.3371144,0.63755536,,
27733,0.4621672,0.5403369,,
27734,0.34773344,0.86142945,,
27735,0.344061,1.0773181,,
27736,0.66143167,0.8572702,,
27737,0.6077079,0.54874724,,
27738,0.55407155,0.47851413,,
27739,0.52161765,0.8973186,,
27740,0.26096636,0.7188431,,
27741,0.6244523,0.72525823,,
27742,0.40422174,0.5540408,,
27743,0.5215516,0.98522735,,
27744,0.3846355,0.6192031,,
27745,0.2510968,0.58894104,,
27746,0.32722545,0.80587214,,
27747,0.17074943,0.50459594,,
27748,0.60632956,0.83241576,,
27749,0.50760627,0.77755135,,
27750,0.26677072,0.42051452,,
27751,0.29167932,0.49885532,,
27752,0.6615546,0.8767509,,
27753,0.2620165,0.8424484,,
27754,0.1512207,0.6388311,,
27755,0.79149765,0.875072,,
27756,0.32961494,0.3625521,,
27757,0.34342855,0.6107132,,
27758,0.5011846,1.1172695,,
27759,0.6699113,0.5646966,,
27760,0.2831682,0.76283693,,
27761,0.5061611,0.9419422,,
27762,0.2477549,0.68436116,,
27763,0.81995714,0.97104543,,
27764,0.118278325,0.51812017,,
27765,0.301825,0.64836836,,
27766,0.17105371,0.5711329,,
27767,0.53632116,0.673917,,
27768,0.6581286,0.8162877,,
27769,0.94045234,0.7489823,,
27770,0.7027875,0.6000497,,
27771,0.24457788,0.53293866,,
27772,0.6994591,0.9314542,,
27773,0.4070673,0.7418605,,
27774,0.22858676,0.62353027,,
27775,0.49863952,0.5922781,,
27776,0.3982491,0.9311975,,
27777,0.87703514,0.70123243,,
27778,0.6600361,1.0448985,,
27779,0.1884762,0.59604836,,
27780,0.34139284,0.59735626,,
27781,0.60051095,1.3590066,,
27782,0.41528094,0.7631027,,
27783,0.35017425,0.6071041,,
27784,0.4474305,1.2841952,,
27785,0.80738926,0.9885315,,
27786,0.43879244,0.67769504,,
27787,0.33293924,0.7396407,,
27788,0.23577106,0.91119593,,
27789,0.428155,0.61695445,,
27790,0.38291752,0.79753417,,
27791,0.18443744,0.49782735,,
27792,0.28153083,0.61481947,,
27793,0.3539823,0.60331655,,
27794,0.6416227,0.94803274,,
27795,0.2520581,0.6032097,,
27796,0.32413596,0.48277253,,
27797,0.31345886,0.62649506,,
27798,0.71618927,1.0054238,,
27799,0.2663208,0.58736527,,
27800,0.7260308,0.7850584,,
27801,0.22633368,0.7893545,,
27802,0.47654057,0.68857384,,
27803,0.39676103,0.64888704,,
27804,0.98496413,0.9789883,,
27805,0.4001411,0.6173582,,
27806,0.3415304,0.5852511,,
27807,0.52771944,0.52036804,,
27808,0.18455379,0.42024153,,
27809,0.55203074,0.81565595,,
27810,0.14924908,0.47909933,,
27811,0.19069666,0.656577,,
27812,0.39119244,0.86679256,,
27813,0.71643674,0.7781286,,
27814,0.3922751,0.6939056,,
27815,0.28985935,0.5163354,,
27816,0.35491168,0.6197393,,
27817,0.42188987,0.8380755,,
27818,0.63590026,0.6992849,,
27819,0.5698646,0.55311173,,
27820,0.5433163,0.9888506,,
27821,0.262639,0.67176795,,
27822,0.8097507,0.88834417,,
27823,0.3837492,0.63546693,,
27824,0.9202018,0.75212336,,
27825,0.39480013,0.7715806,,
27826,0.47909355,0.6114399,,
27827,0.3606593,0.5816238,,
27828,0.2626204,0.7183498,,
27829,0.5389799,0.8285858,,
27830,0.20221828,0.5284028,,
27831,0.35912976,1.106026,,
27832,1.0200852,0.9126513,,
27833,0.31994048,0.82573617,,
27834,0.64607894,0.85103005,,
27835,0.21577442,0.66139245,,
27836,0.3123626,0.64271027,,
27837,0.6196406,0.7163938,,
27838,0.8393017,0.9645107,,
27839,0.5585588,0.98440504,,
27840,0.27662864,0.49847656,,
27841,0.30246747,0.6130886,,
27842,0.44899815,0.67030644,,
27843,0.6475564,0.96668833,,
27844,0.38525686,0.55775326,,
27845,0.38175875,0.61188805,,
27846,0.63652,1.0239325,,
27847,0.49298763,0.83353466,,
27848,0.38442558,0.7992894,,
27849,0.56314266,1.1331861,,
27850,0.5628218,0.80850625,,
27851,0.2700734,0.7144558,,
27852,0.62482536,0.7119002,,
27853,0.91085666,0.9619012,,
27854,0.5339364,0.6471402,,
27855,1.0039928,0.82552624,,
27856,0.42532045,1.0959888,,
27857,0.46074757,1.1144743,,
27858,0.7640395,1.2187216,,
27859,0.5005235,0.66921103,,
27860,0.13656056,0.65996325,,
27861,0.6398729,0.59103596,,
27862,0.38022763,0.5611076,,
27863,0.318146,0.7580246,,
27864,0.86852574,0.9570248,,
27865,0.32903156,1.103282,,
27866,0.23498514,0.6933412,,
27867,0.22365707,0.64617705,,
27868,0.3817293,0.9708953,,
27869,0.20161651,0.6960031,,
27870,0.30373836,0.59853446,,
27871,0.17280772,0.7545294,,
27872,0.57455105,0.8958019,,
27873,0.5091816,0.6624574,,
27874,0.33161247,0.7307712,,
27875,0.24760568,0.5264687,,
27876,0.28946477,1.020448,,
27877,0.40869543,0.57633555,,
27878,0.5752713,0.7709626,,
27879,0.5609526,0.60621834,,
27880,0.3515806,0.8966314,,
27881,0.28724796,0.7323352,,
27882,1.9868953,0.69800514,,
27883,0.41059572,0.6317823,,
27884,0.77149403,0.5592537,,
27885,0.43584263,0.9408304,,
27886,0.32382613,0.6632797,,
27887,0.523646,1.060021,,
27888,0.09853172,0.49104628,,
27889,0.38282058,0.44297594,,
27890,0.5419187,0.92214286,,
27891,0.22399771,0.5024493,,
27892,0.3449459,0.59500647,,
27893,0.26208782,0.7203438,,
27894,0.52280414,0.79126453,,
27895,0.4916807,0.93498915,,
27896,0.24755862,0.5638908,,
27897,0.4154527,0.6386672,,
27898,0.3145705,0.9448482,,
27899,0.20911828,0.5468625,,
27900,0.43141145,0.5028783,,
27901,0.4646144,1.0773941,,
27902,0.42399997,0.9671197,,
27903,0.33201048,0.6249328,,
27904,0.26410303,0.60758376,,
27905,0.26261985,0.60428834,,
27906,0.7860075,0.6825266,,
27907,0.56828344,1.0321006,,
27908,0.28583387,0.51326716,,
27909,0.18604869,0.5509072,,
27910,0.4392268,0.71141523,,
27911,0.37574196,0.83787286,,
27912,0.3595694,0.67979836,,
27913,0.4892149,0.6216792,,
27914,0.4574638,0.73994195,,
27915,0.5832884,0.8202641,,
27916,0.2875688,0.66811705,,
27917,0.21761176,0.4789718,,
27918,0.2536921,0.53647876,,
27919,0.29935002,0.6647538,,
27920,0.25591528,0.45193624,,
27921,0.5092202,0.78241324,,
27922,0.30834776,0.60173595,,
27923,0.42659804,1.0094122,,
27924,0.4905187,0.5774363,,
27925,0.28856537,0.70431226,,
27926,0.3430032,0.7228583,,
27927,0.9590428,0.8988342,,
27928,0.3232037,0.444103,,
27929,0.4879117,0.7233548,,
27930,0.25736922,0.66027844,,
27931,0.34408972,0.68125856,,
27932,0.63948953,0.9499349,,
27933,0.3877828,0.5158245,,
27934,0.22752172,0.6115689,,
27935,0.55144227,0.68280995,,
27936,0.3206421,0.6989932,,
27937,0.62342334,1.0252764,,
27938,0.5655177,0.6345207,,
27939,0.16907477,0.6555213,,
27940,0.38976526,0.795889,,
27941,0.14793424,0.5779723,,
27942,0.4536401,0.7922206,,
27943,0.28434086,0.62616134,,
27944,0.2979359,1.279861,,
27945,0.6904406,1.1570208,,
27946,0.51701605,0.75521135,,
27947,0.46869057,0.57471794,,
27948,0.21446261,0.6183493,,
27949,0.33872208,0.61398196,,
27950,0.39120495,0.6563255,,
27951,0.29255265,0.7100355,,
27952,0.31027123,0.5357151,,
27953,0.65678835,1.0872862,,
27954,0.25305653,0.76875395,,
27955,0.35287496,0.6597485,,
27956,0.6680578,0.82610595,,
27957,0.5467237,0.83395386,,
27958,0.22896266,0.50434583,,
27959,0.16812706,0.5208415,,
27960,0.4367394,0.72437143,,
27961,0.18463725,0.5606442,,
27962,0.23744488,0.464796,,
27963,0.45278415,0.5783912,,
27964,0.47488594,1.2757988,,
27965,0.30538887,1.0097005,,
27966,0.6994183,0.6965682,,
27967,0.19518068,0.72844553,,
27968,0.50000995,0.9244777,,
27969,0.8021542,0.8151821,,
27970,0.4193766,0.7372741,,
27971,0.8594117,0.64516735,,
27972,0.33785057,0.6522098,,
27973,0.28512028,0.6404691,,
27974,0.8167202,1.0129972,,
27975,0.5515996,0.5639002,,
27976,0.6004971,0.7823979,,
27977,0.28543773,0.79508054,,
27978,0.43883118,0.8474573,,
27979,0.46183062,0.73836035,,
27980,0.3174759,0.6745355,,
27981,0.53708494,0.88321126,,
27982,0.40187305,0.78374046,,
27983,0.694018,0.774178,,
27984,0.7838273,0.7492013,,
27985,0.6830458,0.68728745,,
27986,0.22012049,0.5613319,,
27987,0.28479823,0.81916106,,
27988,0.5367812,0.55056655,,
27989,0.85953104,0.82604086,,
27990,0.20281444,0.85808086,,
27991,0.24233036,0.62522817,,
27992,0.41961092,1.069468,,
27993,0.34798276,0.51507854,,
27994,0.31957605,0.76211345,,
27995,0.06621738,0.5219482,,
27996,0.19174294,0.73786974,,
27997,0.14140254,0.7196774,,
27998,0.20481485,0.3874156,,
27999,0.4183397,0.62581056,,
28000,0.43956742,0.8440398,,
28001,0.20942995,0.59897274,,
28002,0.2933275,0.6629225,,
28003,0.7799882,0.6634287,,
28004,0.30492204,0.76653546,,
28005,0.6091448,0.7022473,,
28006,0.5526918,0.8937603,,
28007,0.23151779,0.5199333,,
28008,0.23774432,0.54224026,,
28009,0.69360685,0.739364,,
28010,0.6164841,0.69353884,,
28011,0.622336,0.89839303,,
28012,0.28085274,0.73927253,,
28013,0.39811778,0.71712416,,
28014,0.14533772,0.5765761,,
28015,0.3409061,0.91660756,,
28016,0.33512267,0.48365486,,
28017,0.7261414,0.9843318,,
28018,0.49088913,0.59027696,,
28019,1.8377752,1.1172919,,
28020,0.21481638,0.4488438,,
28021,0.34365982,0.6483804,,
28022,0.30467492,0.66969126,,
28023,0.21842495,0.6270026,,
28024,0.29066584,0.5812391,,
28025,0.27695242,0.5361893,,
28026,0.47401345,0.84675336,,
28027,0.49819237,0.604015,,
28028,1.1181839,0.65794915,,
28029,0.4274919,0.6817164,,
28030,0.34861392,0.9386028,,
28031,0.29161996,0.63758373,,
28032,0.40114325,0.6929933,,
28033,0.823632,1.0719446,,
28034,0.6712227,1.1291556,,
28035,0.21889862,0.56999993,,
28036,0.21783225,0.6919355,,
28037,0.5288358,0.5986798,,
28038,0.1273649,0.402073,,
28039,0.36979163,1.007713,,
28040,0.41365784,0.7703001,,
28041,0.37131867,0.6965748,,
28042,0.91572326,0.7457201,,
28043,0.3710432,0.7809817,,
28044,0.61721575,0.7870156,,
28045,0.16784227,0.6080935,,
28046,0.5228643,0.719334,,
28047,0.42068166,0.5042672,,
28048,0.527212,0.6906084,,
28049,0.6384352,0.9391861,,
28050,0.3827008,0.67719615,,
28051,0.295115,0.5946681,,
28052,0.5017105,0.526277,,
28053,1.1013166,0.7682776,,
28054,0.16584522,0.68236154,,
28055,0.38882154,0.63407874,,
28056,0.2519243,0.70631146,,
28057,0.26957828,0.573926,,
28058,0.568039,0.65663475,,
28059,0.11971907,0.8560252,,
28060,0.2651378,0.6602513,,
28061,0.9593789,0.533635,,
28062,0.7997936,0.7323095,,
28063,0.338664,0.5975849,,
28064,0.45932886,0.5474211,,
28065,0.45288843,0.552467,,
28066,0.48520717,0.5320873,,
28067,0.6705451,0.7833068,,
28068,0.58158207,0.96155274,,
28069,0.7404701,1.1083853,,
28070,0.35140055,0.67881393,,
28071,0.24116181,0.5981883,,
28072,0.5109463,0.96789694,,
28073,0.26319343,0.63293684,,
28074,0.54382443,0.85781527,,
28075,0.5643302,0.86353076,,
28076,0.23967338,0.58668035,,
28077,0.41166425,0.57314456,,
28078,0.46042174,0.58905905,,
28079,0.49540347,0.6806132,,
28080,0.49879727,0.6870681,,
28081,0.7727308,0.74341285,,
28082,0.25509188,0.5901455,,
28083,0.4057904,0.5802154,,
28084,0.3967156,0.54945284,,
28085,0.4931233,0.9784038,,
28086,0.34405357,0.46289572,,
28087,0.25590062,0.5277983,,
28088,0.92955947,0.8938095,,
28089,0.15007117,0.5624769,,
28090,0.4745842,0.8169109,,
28091,0.57004523,0.6121943,,
28092,0.28884256,0.7790219,,
28093,0.7053989,0.8606695,,
28094,0.8450112,0.81728905,,
28095,0.22436559,0.52627456,,
28096,0.27529833,0.6024232,,
28097,0.18156847,0.8937242,,
28098,0.5861043,0.7467097,,
28099,0.4447015,0.815712,,
28100,0.34726977,0.5568148,,
28101,0.5542124,0.5655911,,
28102,0.4571621,0.6725445,,
28103,0.42836148,0.60786664,,
28104,0.24163273,0.50614274,,
28105,0.75227284,0.8766196,,
28106,0.4154037,1.1875138,,
28107,0.443882,0.5153142,,
28108,0.44420236,0.8513036,,
28109,0.57217455,0.7455987,,
28110,0.1852786,0.7368371,,
28111,0.5873367,0.88167953,,
28112,0.6019018,0.67019427,,
28113,0.256405,0.7562503,,
28114,0.5162955,0.82241595,,
28115,1.184566,0.9374568,,
28116,0.23561788,0.74814713,,
28117,0.32062292,0.44812104,,
28118,0.62261224,0.7112895,,
28119,0.4695333,0.48248172,,
28120,0.29272664,0.7834815,,
28121,0.4744316,0.6001148,,
28122,0.39183307,0.67276335,,
28123,0.57315934,0.9583863,,
28124,0.251931,0.4568274,,
28125,0.14913815,0.61720645,,
28126,0.5654551,0.69894093,,
28127,0.38687283,0.96918243,,
28128,0.5705578,0.9209863,,
28129,0.3286346,0.6424836,,
28130,0.48795277,0.60854256,,
28131,0.39515442,0.71335185,,
28132,0.5560175,0.6556932,,
28133,0.32094213,0.9299202,,
28134,0.16308236,0.55634034,,
28135,0.34365806,0.87204254,,
28136,0.2315326,0.48134112,,
28137,1.7561111,0.69062793,,
28138,0.6698939,0.59347546,,
28139,0.19148318,0.6514201,,
28140,0.50117934,0.72139204,,
28141,0.33918363,0.6289798,,
28142,0.33529586,0.59391105,,
28143,0.57107985,0.81614417,,
28144,0.42739636,0.5746433,,
28145,0.32263923,0.53996277,,
28146,0.22034745,0.55677974,,
28147,0.16926251,0.54521334,,
28148,0.25214052,0.6120664,,
28149,0.8778018,1.0671237,,
28150,0.13437161,0.56006855,,
28151,0.8611392,0.85419476,,
28152,0.27743304,0.68045944,,
28153,0.5466146,0.72676647,,
28154,0.42416117,0.46253562,,
28155,0.57222205,0.7197095,,
28156,0.18108009,0.616441,,
28157,0.3436472,0.54234815,,
28158,0.43490833,0.7061709,,
28159,0.52915967,0.9298811,,
28160,0.6520598,0.577287,,
28161,0.54404044,0.76200426,,
28162,0.3714158,0.62470216,,
28163,0.28248703,1.0684638,,
28164,0.3059523,0.6690643,,
28165,0.2770415,0.78308076,,
28166,0.24431574,0.6287026,,
28167,0.9349367,0.6731039,,
28168,0.5241257,0.86594474,,
28169,0.39224753,0.63531506,,
28170,0.31071514,0.67229956,,
28171,0.3511001,0.67839754,,
28172,0.26624054,0.55203724,,
28173,0.4775812,0.68730134,,
28174,0.5832318,0.74587554,,
28175,0.40361565,0.5762572,,
28176,0.28890216,0.69072425,,
28177,0.3451507,0.43924755,,
28178,0.39170048,0.99861974,,
28179,0.6555848,0.6654321,,
28180,0.4076637,0.5334679,,
28181,0.30372822,0.57397115,,
28182,0.32951277,0.6143302,,
28183,0.36032444,0.44556165,,
28184,0.5845188,0.8780796,,
28185,0.35306966,0.6884358,,
28186,0.3053398,0.5215005,,
28187,0.39993352,0.58192164,,
28188,0.26658785,0.44633257,,
28189,0.27253044,0.5094306,,
28190,0.4046679,0.6130387,,
28191,0.48102736,0.5640268,,
28192,0.6243014,0.77962816,,
28193,0.2546817,0.87485594,,
28194,0.3429769,0.8039848,,
28195,0.82780075,0.9923319,,
28196,0.6129765,0.97897243,,
28197,0.54856,0.86588347,,
28198,0.112452194,0.6404064,,
28199,0.27909994,0.5536089,,
28200,0.15961668,0.7018261,,
28201,0.39632016,0.5847013,,
28202,0.18113673,0.5432596,,
28203,0.21685207,0.50843096,,
28204,0.20220429,0.6173498,,
28205,0.41980216,0.90000844,,
28206,0.22426125,0.6453906,,
28207,0.50770223,0.9040243,,
28208,0.21772484,0.55604994,,
28209,0.19882362,0.62266433,,
28210,0.14965725,0.4909501,,
28211,0.14330918,0.5703617,,
28212,0.4617517,0.89187956,,
28213,0.6029686,0.8692689,,
28214,0.25960955,0.5179266,,
28215,0.33439684,0.6572183,,
28216,0.9529554,0.7706587,,
28217,0.5063614,0.80866075,,
28218,0.3148304,0.6609993,,
28219,0.6680267,0.9330441,,
28220,0.361032,0.66179615,,
28221,0.3845957,0.51132405,,
28222,0.386731,0.55636275,,
28223,0.30163714,0.82345116,,
28224,0.17343318,0.90612316,,
28225,0.53118896,0.8873986,,
28226,0.6953916,0.45920405,,
28227,0.21065554,0.63403785,,
28228,0.6623456,0.77069205,,
28229,0.41730437,0.88182324,,
28230,0.4014121,0.5048686,,
28231,0.22956072,0.67332524,,
28232,0.36512315,0.58952546,,
28233,0.28908736,0.6043284,,
28234,0.36747092,0.59139824,,
28235,0.1177436,0.643086,,
28236,0.21626465,0.6517977,,
28237,0.48371312,0.701862,,
28238,0.16942915,0.94473857,,
28239,0.35685545,0.4947269,,
28240,0.3642221,1.0031776,,
28241,1.2144521,0.57779974,,
28242,0.36683685,0.63141024,,
28243,0.47392341,0.8173437,,
28244,0.18211238,0.59036475,,
28245,0.46932077,0.61417913,,
28246,0.17673555,0.51639724,,
28247,0.46496266,0.861009,,
28248,0.21111986,0.9915991,,
28249,0.2494837,0.7601328,,
28250,0.3153795,0.90415275,,
28251,0.46890876,0.86758757,,
28252,0.38643596,0.67251843,,
28253,0.21904407,0.56422204,,
28254,0.30663592,0.75316596,,
28255,0.19161779,0.4931669,,
28256,0.52110386,0.80057526,,
28257,1.43513,0.8376608,,
28258,0.84964633,0.75837773,,
28259,0.24696194,0.5639894,,
28260,0.9582064,0.6746842,,
28261,0.39608714,0.5751433,,
28262,0.22790734,0.74518096,,
28263,0.11846175,0.4979739,,
28264,0.43427595,0.58376163,,
28265,0.18659806,0.68217343,,
28266,0.6664479,0.79312456,,
28267,0.57308066,0.70168006,,
28268,0.4531545,0.5997402,,
28269,0.42070624,0.43402475,,
28270,0.31479308,0.49839672,,
28271,0.2900351,0.7316498,,
28272,0.31744242,0.53281283,,
28273,0.22254667,0.5655273,,
28274,0.5772096,0.8138951,,
28275,0.40247053,0.7225105,,
28276,0.2099713,0.547652,,
28277,0.32322943,0.6427674,,
28278,0.64850205,0.88298076,,
28279,0.48033977,0.6299893,,
28280,0.2976013,1.0386305,,
28281,0.23795235,0.52770424,,
28282,0.45403096,1.2695426,,
28283,0.498102,0.72477996,,
28284,0.42916465,0.8784744,,
28285,0.41695207,0.781209,,
28286,0.61863965,0.6639383,,
28287,0.97185016,0.6821953,,
28288,0.15495294,1.03657,,
28289,0.48690093,0.8104791,,
28290,0.43516195,0.7936388,,
28291,0.61448914,1.0197918,,
28292,0.68542516,1.0841084,,
28293,0.5895664,0.6628242,,
28294,0.5229814,0.6582474,,
28295,0.22883847,0.56243706,,
28296,0.72916955,0.86255395,,
28297,0.3699575,0.9641912,,
28298,0.8039195,0.6297182,,
28299,0.6156485,0.8076211,,
28300,0.5926125,0.7224672,,
28301,0.51300085,0.70625514,,
28302,0.5142113,0.5178025,,
28303,0.1671265,0.5593356,,
28304,0.30690938,0.7790405,,
28305,0.46747357,1.0053127,,
28306,0.49596465,0.8118002,,
28307,0.23244518,0.70309806,,
28308,0.38135296,0.8284895,,
28309,0.65370417,0.5983212,,
28310,1.0427054,1.2452129,,
28311,0.33559293,0.7052466,,
28312,0.35798734,0.52052265,,
28313,0.7824137,1.1067476,,
28314,0.20857623,0.65479314,,
28315,0.5813211,0.77474374,,
28316,0.33020163,0.80823225,,
28317,0.64109766,0.54428184,,
28318,0.4988922,0.8761985,,
28319,0.38743457,0.86436695,,
28320,0.20875828,0.69272983,,
28321,0.34300134,1.0403676,,
28322,0.63244605,0.82015693,,
28323,0.15369356,0.6069463,,
28324,0.9112123,0.6908559,,
28325,0.34081206,0.5299452,,
28326,0.6359152,0.683623,,
28327,0.29261228,0.5323073,,
28328,0.25476962,0.6312009,,
28329,0.19154555,0.6167202,,
28330,0.36440116,0.62224,,
28331,0.25768095,0.56541073,,
28332,0.6850146,0.8059894,,
28333,0.34930766,0.4029188,,
28334,0.33880442,0.60668886,,
28335,0.15660655,0.6427121,,
28336,0.52956474,0.8352603,,
28337,0.4260189,0.5927459,,
28338,0.29408294,0.68141186,,
28339,0.70643395,0.65749335,,
28340,0.31628424,0.65362835,,
28341,0.5447159,0.8629582,,
28342,0.316141,0.6903383,,
28343,0.4118365,0.793272,,
28344,0.32491916,0.5741416,,
28345,0.69115347,0.9368938,,
28346,0.5349817,0.8779186,,
28347,0.6094017,0.81842965,,
28348,0.5453824,0.92564535,,
28349,0.20800593,0.6728581,,
28350,0.46312547,1.027574,,
28351,0.8268525,0.89352036,,
28352,0.15001619,0.60839266,,
28353,0.22118342,0.7966728,,
28354,0.65250385,0.6920084,,
28355,0.31986296,0.62921494,,
28356,0.1722149,0.5403019,,
28357,0.29024988,0.47386822,,
28358,0.3813219,0.46931514,,
28359,0.3558507,0.8813035,,
28360,0.53797275,0.7196361,,
28361,0.24623132,0.6893136,,
28362,0.3146652,0.4423506,,
28363,0.55353093,0.96418273,,
28364,0.6677036,1.1132069,,
28365,0.21695934,0.49075675,,
28366,0.45996565,0.82304144,,
28367,0.27842093,0.5271492,,
28368,0.3023569,0.7745129,,
28369,0.41858214,0.7376117,,
28370,0.6027944,0.74350727,,
28371,0.34470296,0.7970268,,
28372,0.38882798,0.6643559,,
28373,0.24718028,0.42690068,,
28374,0.4675978,0.7026951,,
28375,0.37127227,0.8206396,,
28376,0.34308764,1.0873876,,
28377,0.2803894,0.8487644,,
28378,0.40904272,0.72328585,,
28379,0.6212644,1.3140316,,
28380,0.36140513,0.7910963,,
28381,0.4861933,0.7007072,,
28382,0.5168748,0.84888434,,
28383,0.41752946,0.51400113,,
28384,0.48636532,0.7681626,,
28385,0.44982755,0.8207005,,
28386,0.9671554,0.6417114,,
28387,0.69672346,0.68549603,,
28388,0.8842217,0.9832721,,
28389,0.5003033,0.61941946,,
28390,0.242115,0.5649116,,
28391,0.41618392,0.8632504,,
28392,0.4194088,0.8203064,,
28393,0.26566723,0.47324714,,
28394,0.34639165,0.5869178,,
28395,0.18012798,0.44322538,,
28396,0.49487758,0.79544926,,
28397,0.6373615,0.8764205,,
28398,0.7281717,0.87341136,,
28399,0.35005197,0.53589547,,
28400,0.4723081,0.6692971,,
28401,0.5143339,0.9824909,,
28402,0.26336643,0.5939202,,
28403,0.43393287,0.46864605,,
28404,0.6141822,0.7441823,,
28405,0.39753246,0.6860554,,
28406,0.6650066,0.88778675,,
28407,0.3750326,0.61578655,,
28408,0.5516331,1.1045516,,
28409,0.8574275,0.8273195,,
28410,0.4652494,0.6193643,,
28411,0.2321069,0.56949043,,
28412,0.4617847,0.8770532,,
28413,0.23531327,0.632581,,
28414,0.48757586,0.62887347,,
28415,0.3134603,0.9162218,,
28416,0.18398301,0.49088916,,
28417,0.6479754,0.94213074,,
28418,0.5194812,0.80596936,,
28419,0.22870627,0.82538986,,
28420,0.3810253,0.5861074,,
28421,0.22751933,0.5399477,,
28422,0.3194989,0.5362303,,
28423,0.5636062,0.7721812,,
28424,0.51315475,0.878909,,
28425,0.48482656,0.7013482,,
28426,0.28981337,0.5741948,,
28427,0.36715853,0.86942554,,
28428,0.3459912,0.8199948,,
28429,0.44427592,0.9562313,,
28430,0.515641,0.6701764,,
28431,0.3216617,0.8136411,,
28432,0.18476169,0.6668819,,
28433,0.12877712,0.66763234,,
28434,0.62527895,0.9374031,,
28435,0.2107664,0.7255647,,
28436,0.42557105,0.6175601,,
28437,0.84941864,0.8467711,,
28438,0.21825516,0.53723824,,
28439,0.34050357,0.5553973,,
28440,0.34158838,0.6561458,,
28441,0.14097844,0.573222,,
28442,0.27341968,0.8096387,,
28443,0.39548147,1.0546331,,
28444,0.2682264,0.5708835,,
28445,0.26674575,0.8200574,,
28446,0.72382855,1.0398669,,
28447,0.2612489,0.8307159,,
28448,0.26270768,0.8307497,,
28449,0.32522902,0.44614345,,
28450,0.30558997,0.8541889,,
28451,0.35823163,0.6309943,,
28452,0.3765639,0.5799489,,
28453,0.42845377,0.73468244,,
28454,0.15058784,0.6107549,,
28455,0.1781702,0.6477947,,
28456,0.3330655,0.7163038,,
28457,0.35124835,0.38715905,,
28458,0.12632215,0.5817417,,
28459,0.22257334,0.6523315,,
28460,0.13682358,0.65812296,,
28461,0.3508891,0.52298194,,
28462,0.28533193,0.8538512,,
28463,0.13603386,0.64425725,,
28464,0.15941845,0.47389787,,
28465,0.43772876,0.81090117,,
28466,0.35771626,0.52473956,,
28467,0.3270949,0.45449468,,
28468,0.7637977,0.95912325,,
28469,0.31918067,0.54777515,,
28470,0.30122092,0.6707725,,
28471,0.2730037,0.56368726,,
28472,0.4613499,0.37863272,,
28473,0.754657,0.9134835,,
28474,0.17014752,0.81998485,,
28475,0.3061943,0.7594489,,
28476,0.5064158,0.5334177,,
28477,1.615052,0.51863,,
28478,0.30337325,0.6468242,,
28479,0.40573794,0.8685856,,
28480,0.3509204,0.65646553,,
28481,0.56112885,0.6103896,,
28482,0.31063202,0.8841138,,
28483,0.3607952,0.5376842,,
28484,0.3075016,0.5271691,,
28485,0.38968354,0.52412355,,
28486,0.92447305,1.4205216,,
28487,0.695763,0.6859147,,
28488,0.21093254,0.42472667,,
28489,0.18532214,0.5807617,,
28490,0.5047455,0.553688,,
28491,0.54700416,0.4167744,,
28492,0.48577675,1.0536232,,
28493,0.3681268,0.85751694,,
28494,0.30244336,0.7017937,,
28495,0.50620914,0.6728107,,
28496,0.5189158,0.6381289,,
28497,0.4324289,0.64695084,,
28498,0.6735136,0.7629716,,
28499,0.23931324,0.38379416,,
28500,0.5412785,0.55396545,,
28501,0.26546997,0.56942576,,
28502,0.22225104,0.6898129,,
28503,0.24334745,0.625262,,
28504,0.6498591,0.9194416,,
28505,0.3862509,1.0410049,,
28506,0.6637019,0.61640406,,
28507,0.6411663,0.7750239,,
28508,0.48430777,0.5390276,,
28509,0.6252438,0.5144417,,
28510,0.5034706,1.0216644,,
28511,0.42524728,0.67565536,,
28512,0.7362287,0.94632745,,
28513,0.58663857,1.2398984,,
28514,0.298015,0.68353194,,
28515,0.27070686,0.884382,,
28516,0.5162492,0.8679165,,
28517,0.3539976,0.52770567,,
28518,0.4601705,0.83588517,,
28519,1.065562,1.0449704,,
28520,0.63551253,0.672465,,
28521,0.4379577,0.7997395,,
28522,0.3680529,0.71458834,,
28523,0.22649252,0.5204033,,
28524,0.33991405,0.9136209,,
28525,0.28810167,0.6046915,,
28526,0.20885172,0.6486656,,
28527,0.584,0.4235897,,
28528,0.39745396,0.61319846,,
28529,0.33650476,0.49106073,,
28530,0.28866607,0.62340057,,
28531,0.5272159,0.40090522,,
28532,0.5646145,0.6020211,,
28533,0.53537035,0.89777744,,
28534,0.459935,0.56326723,,
28535,0.18254082,0.7538652,,
28536,0.21190566,0.5152677,,
28537,0.11359547,0.5441663,,
28538,0.39695674,0.62577647,,
28539,0.22057478,0.4582408,,
28540,0.26452577,0.5210142,,
28541,0.73490906,0.7558459,,
28542,1.0557458,0.90926456,,
28543,0.33506858,0.71567243,,
28544,0.23783736,0.49201763,,
28545,0.3893374,0.656017,,
28546,0.2107538,0.61361766,,
28547,0.27768567,0.453338,,
28548,0.3000805,1.0680288,,
28549,0.28032362,0.5150265,,
28550,0.22221135,0.64301926,,
