,Train_loss,Val_loss
430,0.9974037,0.9088257
431,1.2114645,1.1383156
432,0.7989368,0.74116594
433,0.8529482,0.9190881
434,0.86245394,1.0373611
435,0.871731,0.91237205
436,0.9408757,1.063701
437,1.0710047,0.84866875
438,0.9413515,0.8843538
439,0.8604862,0.83128786
440,0.9015944,0.6904702
441,0.6554954,1.0752546
442,1.11389,0.9822672
443,0.95424825,0.9873566
444,0.76493144,0.8876441
445,0.6577225,1.1545293
446,0.69631225,0.8249857
447,1.3489485,1.0834213
448,1.0631064,1.1316963
449,0.72929233,1.1408172
450,0.9211445,1.1544937
451,0.8826626,1.0403711
452,0.9049012,0.85320836
453,1.0790682,1.110714
454,0.93255264,0.9895158
455,1.0812149,0.81550854
456,0.9906637,1.0524389
457,0.50860935,0.8763439
458,1.0092525,0.9924152
459,0.98409146,1.0482872
460,0.7623608,1.1101416
461,0.97796315,1.0114326
462,0.8727024,0.92970556
463,1.0713477,0.9134133
464,0.9119534,1.0039757
465,0.75559616,1.0802106
466,0.6888299,0.7670438
467,1.1297498,0.96126395
468,1.023574,0.7804134
469,1.026422,1.1735817
470,0.8875794,1.0620495
471,0.8679788,0.97877055
472,0.82491714,0.9378772
473,1.0184094,0.8952549
474,1.5019466,0.85428756
475,0.93703604,0.9934845
476,0.99231243,1.1187774
477,0.88265043,0.9243846
478,0.939269,0.8447965
479,0.81788486,0.9042096
480,1.0407773,1.0979487
481,1.1484628,1.2020394
482,1.1588165,0.8274897
483,0.9097164,1.118272
484,1.1220275,0.95171
485,0.9080558,0.9549668
486,0.7552359,0.85390806
487,1.1215447,1.0586551
488,1.3928183,1.0212668
489,0.9454271,0.90157944
490,0.98710465,1.014845
491,0.8108988,0.72415894
492,0.93247753,0.9918475
493,0.9536793,0.8560273
494,0.99936646,0.9137473
495,1.0005549,1.102051
496,0.84131724,1.0018406
497,0.8578064,1.3075227
498,1.0935822,1.1493403
499,1.0296633,0.9433021
500,0.87562317,0.8837531
501,1.2259058,0.9275716
502,1.0669286,0.7567396
503,1.2624846,0.87261885
504,0.91494304,0.9935214
505,1.1019442,1.1438007
506,1.0787266,1.1782805
507,0.94383365,0.8543708
508,1.1441995,1.1512027
509,0.85270566,1.0073605
510,1.1644803,1.0578971
511,0.73710936,0.94675606
512,0.8142211,1.0696126
513,0.8971074,1.0510367
514,0.9902951,0.8354599
515,1.0977527,1.0475188
516,1.170139,1.133191
517,0.85522586,0.9779598
518,1.1515359,1.0357689
519,0.7811509,0.7584396
520,0.82942384,1.0363137
521,0.90499145,1.071935
522,1.0244942,1.0935984
523,0.85704833,0.91049194
524,0.83132887,0.8642623
525,1.0781358,1.0589386
526,0.68831635,0.858372
527,0.66503775,0.956793
528,0.65926,0.8603423
529,0.81490713,1.1509901
530,0.753987,1.0547014
531,0.9163682,0.96506125
532,1.1626345,1.0474181
533,0.7954381,0.9965914
534,1.04124,1.0386314
535,1.0044609,0.90547115
536,0.86369306,1.1843648
537,1.1871196,0.95860416
538,1.2114393,1.072278
539,0.7182974,1.0191201
540,0.8821314,1.2161938
541,1.0407916,1.0178405
542,0.9802704,1.0591961
543,1.197492,1.0963502
544,0.75759214,1.0637466
545,1.1124926,0.9877189
546,0.84955907,1.0484716
547,0.8829271,0.8628387
548,0.9474507,0.7215108
549,0.9006548,1.022047
550,0.7633161,1.025736
551,1.0750337,1.1241233
552,1.0056943,1.0217127
553,0.98374367,0.9669511
554,1.0992925,0.8818272
555,0.81285405,1.0859259
556,1.4047867,1.109309
557,0.7933428,0.9770114
558,0.907924,0.95798403
559,1.1261678,0.83260816
560,1.1656319,1.0851897
561,1.128743,1.136615
562,0.9399894,0.9613518
563,0.83510786,0.8230241
564,0.908732,1.0451466
565,0.95699817,1.0499022
566,0.8403842,1.1072568
567,0.8813574,0.9036786
568,0.8443201,0.90294296
569,0.87554073,1.1289026
570,1.0614325,1.1047257
571,0.7971069,1.0177879
572,0.8714908,1.0435797
573,1.1082479,0.8600319
574,0.6687305,1.0002604
575,1.0177435,1.1837488
576,0.97545123,0.9905796
577,1.2033769,0.7817833
578,0.8821729,0.97931385
579,0.6621177,0.87283325
580,0.7607357,0.85543704
581,0.79073024,0.97406054
582,1.0277677,0.9157153
583,0.8926182,0.9752247
584,0.9511955,1.0730895
585,1.1242635,1.264415
586,0.7022956,0.9734785
587,0.6221629,1.0986085
588,1.0281801,0.8841583
589,0.860403,0.9688546
590,1.1940202,0.8800207
591,0.86031944,1.1115493
592,1.0320101,1.011438
593,0.95818114,0.83504266
594,1.0232371,0.9311046
595,0.8005028,0.9092641
596,0.818808,0.963288
597,0.9795688,0.9135197
598,0.6639488,0.83962995
599,0.9632042,0.9405562
600,0.9524581,0.8802333
601,0.9226306,0.9895966
602,1.039232,1.0442489
603,1.0197304,0.8851981
604,0.83755445,0.8338249
605,0.838517,0.9348319
606,1.5055985,0.85867643
607,0.83037156,1.0755206
608,0.86410457,1.0872031
609,0.86924917,1.0769302
610,0.8300269,0.94564366
611,0.8441561,0.7970175
612,1.1568465,0.9599455
613,0.93943006,0.9018585
614,0.7277146,1.1654197
615,1.0192261,0.9634419
616,1.032621,0.8637602
617,0.8609932,1.089991
618,0.9040368,0.99349385
619,1.1089307,1.007538
620,0.8660801,0.8603161
621,0.8172207,0.9520884
