,Train_loss,Val_loss
151,0.72247785,0.7831804
152,1.1987718,0.6963538
153,1.0141718,0.8961351
154,0.6380763,0.84017897
155,0.73652697,0.9007184
156,0.9576739,0.8039708
157,0.4783947,0.67319036
158,0.91042227,0.8806776
159,0.6729553,1.0225127
160,0.4521514,0.8775751
161,0.6410183,0.9181072
162,0.65250844,0.9057425
163,0.6539622,0.798211
164,0.86611956,0.63044834
165,0.75372094,0.8020119
166,0.7553263,0.7223239
167,0.6477132,0.85154176
168,0.5957589,0.651235
169,0.582898,0.87358856
170,0.6519936,0.86104345
171,1.0202937,0.7518239
172,0.56172055,0.855863
173,0.56257516,0.87123585
174,0.7942518,0.8341813
175,0.8827956,0.85914373
176,0.93376565,0.74604225
177,1.0938886,1.0047662
178,1.0583906,0.78610027
179,0.8246156,0.85472
180,0.6343829,0.84504837
181,0.8703519,0.73012686
182,1.0267906,0.86866635
183,0.4036718,0.8191322
184,0.51215047,0.8020548
185,0.924934,0.6465737
186,0.5583055,0.8744019
187,0.66814375,0.9433982
188,0.47280848,0.8494276
189,0.37280965,0.96785796
190,0.57109326,1.0353161
191,1.0841703,0.7338114
192,0.61630094,0.8267731
193,0.6161613,0.86184967
194,0.75295895,0.69435894
195,0.4140048,0.90657985
196,1.0284812,0.78173923
197,1.7407858,1.0225382
198,0.71861184,0.7983041
199,0.6008892,0.9292018
200,0.86625,0.9935064
201,1.1162552,0.78103274
202,0.6204466,0.6972561
203,0.7568685,0.95105326
204,1.4586482,0.7793125
205,0.90429986,0.6898808
206,0.744727,0.91272914
207,0.65563333,0.7944939
208,0.6925974,0.8417573
209,0.74382013,0.7649627
210,1.0130706,0.87234867
211,0.6023414,0.6665516
212,0.989352,0.8949108
213,0.5096666,0.74861664
214,0.6617273,0.67802274
215,1.0812063,0.7907312
216,0.63080496,0.76246095
217,0.93494403,0.87075865
218,0.6205728,0.83299077
219,0.63313115,0.7817638
220,0.7945024,0.82370067
221,1.028265,0.8830732
222,0.47784013,0.754267
223,1.1662798,0.90316296
224,1.0895766,0.97506136
225,0.63628745,0.8456149
226,0.6234524,0.7708391
227,0.8971437,0.6995658
228,0.86296976,0.94144124
229,0.91242427,0.9383475
230,0.4876066,0.7346563
231,0.65157527,0.8417718
232,0.9969415,0.8076059
233,0.7642538,0.5630973
234,0.4568901,0.8085271
235,1.218277,0.69497097
236,0.7430693,0.9085611
237,0.73274076,0.91549987
238,0.43988138,0.7915253
239,0.8401188,0.68816775
240,0.5947401,0.68947023
241,1.0455879,0.96641886
242,0.9173748,0.7522068
243,1.1407888,0.8444132
244,1.0883551,0.61340994
245,1.0441215,0.68268275
246,0.6988195,0.676681
247,0.60674345,0.68371046
248,0.714818,0.78722763
249,1.7494087,0.88061255
250,0.8094002,0.81069374
251,0.8427644,0.74500096
252,0.70997256,0.6580081
253,0.7497821,0.79139423
254,0.87764347,0.8657248
255,1.1163491,0.87674516
256,0.49876946,0.80514884
257,0.71608496,0.7400336
258,0.5679711,0.74035543
259,0.44842204,0.6986449
260,1.062269,0.91768974
261,0.89975137,0.7501883
262,0.55178165,0.6619992
263,0.5864873,0.72898185
264,0.6529488,0.7749114
265,1.2394767,0.8140081
266,1.650968,0.96202743
267,0.8056191,0.7147841
268,0.6551429,0.6441077
269,0.59494996,0.7130321
270,0.41785654,1.0527602
271,0.6244594,0.89848745
272,0.4248426,0.8203198
273,0.75238,0.67542934
274,1.0319868,0.7580217
275,0.8216197,0.77421063
276,1.6477888,0.66151756
277,0.40224665,0.9824907
278,0.8719233,0.7972552
279,1.0548975,0.77192473
280,1.4959884,0.6449306
281,0.7042681,0.68682396
282,1.1000074,0.83237696
283,0.5321402,0.70400095
284,0.55891407,0.7608565
285,0.4156859,0.70360076
286,1.4294453,1.0822078
287,1.189703,0.991655
288,0.7789068,0.59793735
289,0.88801634,0.69428754
290,0.8825835,0.8518605
291,0.87864417,0.79441786
292,0.70364416,0.75205314
293,0.59231836,0.9393036
294,0.7382447,0.77867067
295,0.66074,0.7309775
296,0.67144525,0.7829027
297,0.550763,0.8233166
298,0.62207335,0.76811093
299,0.6288841,0.9149705
300,1.5219829,0.92368007
301,0.91616964,0.9958789
302,1.037872,0.77202004
303,0.91217446,0.7407794
304,1.0728357,0.8229458
305,0.9714695,0.6833749
306,0.72530794,0.86570543
307,1.112319,0.7571461
308,1.3606126,0.9405087
309,0.7332654,0.8576783
310,1.3726926,0.82194775
311,0.7788563,0.6929809
312,0.88782305,0.8976099
313,0.43780488,0.8090812
314,0.6585548,0.7937988
315,0.9618168,0.956843
316,0.6360525,0.8012942
317,0.6719649,0.73875564
318,0.6676185,0.7612486
319,0.5618697,0.8041996
320,0.8851942,0.79996055
321,0.84750074,0.75393647
322,0.65994525,0.7357259
323,0.7960603,0.75140035
324,0.4322052,0.6380465
325,0.89967537,0.76125956
326,0.9679505,0.83475035
327,0.72692794,0.7102729
328,0.5602174,0.78008384
329,0.65180767,0.7241951
330,0.47525686,0.7225651
331,0.7753691,0.72566926
332,0.80573785,0.78941405
333,0.628739,0.7733945
334,0.8354194,0.7879021
335,0.8479454,0.7865009
336,0.711137,0.80059284
337,1.1278762,0.975188
338,1.0543199,0.82811093
339,0.80893034,0.8776266
340,1.1605889,0.78822076
341,0.7901041,0.77101684
342,1.2706573,0.9892335
343,1.2642574,0.79259866
344,0.93525165,0.8241638
345,0.93534863,0.80662966
346,0.7229616,0.82106686
347,0.9079568,0.8050327
348,1.0941619,0.7828161
349,0.9590765,0.8367686
350,0.47207332,1.0453926
351,0.8900051,0.75442857
352,0.9150591,0.88046163
353,0.5291847,0.64468956
354,0.80157775,0.8441729
355,0.71309614,0.84897923
356,0.5474012,0.850753
357,1.3097895,0.7197682
358,1.1748812,1.016581
359,0.63121563,0.7876619
360,0.79008335,0.76158
361,0.7661891,0.808599
362,0.6022666,0.76757693
363,0.46177799,0.7584765
364,0.42071956,0.6732833
365,0.84436053,0.78110373
366,1.0676513,0.8789182
367,0.6849374,0.79745215
368,0.57307506,0.7833787
369,0.78566086,0.72200793
370,0.9888863,0.83209676
371,1.0797681,0.6491761
372,0.96710646,0.8966333
373,1.4520034,0.8075247
374,0.8875537,0.96974486
375,0.5455198,0.6540078
376,0.91447306,0.74454486
377,0.5862988,0.8787528
378,0.77908814,0.79904354
379,1.2066686,0.795092
380,0.6846163,0.5934653
381,0.824423,0.8946476
382,0.6261785,0.65728897
383,0.78901905,0.85248077
384,0.66026163,0.7587961
385,0.7231657,0.8148863
386,0.5601968,0.6532489
387,0.84018415,0.7540523
388,1.0505459,0.797904
389,1.2678092,0.6759523
390,1.0027981,0.6038087
391,0.6554658,0.8861412
392,0.72796166,0.8232128
393,0.47208476,0.792988
394,0.87775457,0.6671909
395,0.7205328,0.8975787
396,0.62224144,0.60726714
397,0.8371672,0.86637324
398,0.4941312,0.66095275
399,1.242032,0.8133924
400,0.5920406,0.64679563
401,0.7696869,0.8740499
402,0.4612192,0.8606197
403,1.0218022,0.74778736
404,0.5272879,0.7593085
405,0.7771529,0.7995536
406,0.5709677,0.6956839
407,1.1608899,0.79524815
408,0.900059,0.7411294
409,0.5227651,0.6973137
410,0.828357,0.8316647
411,0.37235183,0.62393063
412,0.7850536,0.8782718
413,0.5368552,0.7729153
414,1.308834,0.8948948
415,0.5219709,0.78696537
416,0.52798223,0.8317298
417,0.72170997,0.7623901
418,0.5943269,0.8344239
