,Train_loss,Val_loss,On_diag,Off_diag
153,44.069100839120374,71.4517822265625,20.181670012297452,23.887437608506943
154,44.299167209201386,70.73255411783855,20.52382179542824,23.77535445601852
155,43.948825412326386,71.1376241048177,20.178679289641202,23.770152904369212
156,44.463510018807874,70.43251546223958,20.40582049334491,24.057691786024307
157,44.156638816550924,71.02738444010417,20.27823441116898,23.87843605324074
158,44.16992639612268,72.10890197753906,20.12167923538773,24.048238118489582
159,43.924275716145836,70.11383056640625,20.18643527560764,23.737833658854168
160,44.229248046875,72.12876892089844,20.460548683449073,23.768708405671298
161,43.951248734085645,71.71591186523438,19.9548181604456,23.99644187644676
162,44.18425383391204,71.56504821777344,20.274341724537038,23.9098962854456
163,43.877500180844905,72.14442952473958,20.31235080295139,23.565144856770832
164,43.815714518229164,71.00281778971355,20.063526294849538,23.7521814416956
165,44.467728226273145,71.83301798502605,20.616687915943288,23.851051613136573
166,44.165884512442126,71.36973571777344,20.43484157986111,23.73105197482639
167,43.749733253761576,71.73890686035156,20.13287127459491,23.61688232421875
168,45.336348922164355,69.77042134602864,21.330717863859952,24.005628797743057
169,43.593546549479164,70.28629557291667,19.99149124710648,23.60205078125
170,43.893093532986114,69.55675760904948,20.42755353009259,23.465535481770832
171,44.23712836371528,70.44268290201823,20.334800437644677,23.902321144386573
172,44.18305121527778,69.83827718098958,20.26886664496528,23.914164225260418
173,43.61671278211806,70.68481953938802,19.82020851417824,23.7965087890625
174,44.090707284432874,70.83521016438802,20.449451587818288,23.641246654369212
175,43.6389476634838,71.55675760904948,19.77675148292824,23.862205222800927
176,44.05329499421296,70.1895243326823,20.304676197193288,23.748609754774307
177,44.123227719907405,70.33254496256511,20.21596950954861,23.9072423864294
178,44.045835141782405,69.93201192220052,20.32768871166088,23.71814869068287
179,44.56776710792824,70.02647908528645,20.554124620225693,24.013651529947918
180,43.85814977575232,70.92361958821614,20.007905183015048,23.850251374421298
181,43.62034776475694,70.16068522135417,19.93306929976852,23.68729202835648
182,43.587149160879626,70.14689127604167,19.936362937644677,23.650770399305557
183,44.27964952256944,69.87700907389323,20.459248860677082,23.820393880208332
184,43.89207175925926,70.01302591959636,20.01678240740741,23.875282570167823
185,43.76606354890046,69.8337910970052,19.79080765335648,23.975258156105323
186,44.48601616753472,69.70571899414062,20.818929036458332,23.667075828269677
187,44.200692635995374,69.92057291666667,20.322575321903937,23.878108271846063
188,44.293032045717595,71.20105997721355,20.305110224971063,23.98792182074653
189,44.033994321469905,70.71549479166667,20.410746256510418,23.62325484664352
190,43.969455295138886,70.1997782389323,20.198124638310187,23.77132839626736
191,44.43959327980324,71.53076171875,20.60564507378472,23.8339685510706
192,45.0218822337963,70.87986246744792,20.91543918185764,24.1064453125
193,43.8684398509838,70.6216328938802,20.20114474826389,23.66730414496528
194,43.5325927734375,70.41428629557292,19.724254466869212,23.80832248263889
195,44.01427770543982,70.45803324381511,20.306636103877313,23.707637080439813
196,43.95070167824074,69.52296447753906,20.062095359519677,23.88861310040509
197,44.5738841869213,69.68319193522136,20.6003259729456,23.97356273509838
198,44.108163339120374,70.78018697102864,20.2730554651331,23.83510787398727
199,44.495320638020836,70.8687235514323,20.67974175347222,23.815590187355323
