smiles,T1,T2,T3,T4,T5,Viscosity_1,Viscosity_2,Viscosity_3,Viscosity_4,Viscosity_5,Intercept (A),Coefficient (B),,smiles,Temp
C1CCC(CC1)C(C)C1CCCCC1,273.15,298.15,310.928,333.15,372.039,3.6191234441938,2.5322601823747,1.9933993732478,1.58692559680576,1.18422240097898,-3.00029344043591,1164.3649203102,,C1CCCC(C1)C(CCCCCCCCCC)CCCCCCCCCC,
C1CCC(CC1)CCC1CCCCC1,273.15,298.15,310.928,333.15,372.039,3.28274478314468,2.46064067605665,1.9437944708083,1.54552940190664,1.16520798198595,-2.80575839777777,1091.08084113226,,C1CCCC(C1)C(CCCCCCCCCC)CCCCCCCCCC,
c1ccc(cc1)CCC1CCCCC1,273.15,298.15,310.928,333.15,372.039,2.61230473817312,1.95996906595669,1.59617174930391,1.3184565922164,1.04390560989303,-2.57292945239792,960.059580146669,,C1CCCC(C1)C(CCCCCCCCCC)CCCCCCCCCC,
c1ccc(cc1)CCCC1CCCC1,273.15,298.15,310.928,333.15,372.039,2.21484979749346,1.74547325010927,1.45941303265773,1.24979114067481,0.996125003388332,-2.26229493392296,832.927546383968,,C1CCCC(C1)C(CCCCCCCCCC)CCCCCCCCCC,
C1CCC(CC1)CCCC1CCCC1,273.15,298.15,310.928,333.15,372.039,2.67160173524254,2.00765553488965,1.66217259045892,1.3827531939444,1.0796538102337,-2.48402387660967,942.708613195541,,C1CCCC(C1)C(CCCCCCCCCC)CCCCCCCCCC,
CCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.42627793217416,1.18978048430491,1.04308387986521,0.908917593979566,0.749996235859306,-2.09993571697848,671.295245712317,,C1[C@H]2[C@@H]([C@@H](CC1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
CCCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.59923834125236,1.31054870463714,1.13737421366891,0.982160751587847,0.80161604871712,-2.16935596959458,720.843257185882,,C1[C@H]2[C@@H]([C@@H](CC1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
C=CCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.50186918940885,1.24718903773151,1.08942200863998,0.94487429128397,0.777210001373625,-2.11149311709422,688.53429555129,,C1[C@H]2[C@@H]([C@@H](CC1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
CCCCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.7799374089731,1.44202620272991,1.23539104172358,1.05734438208374,0.853303041076556,-2.23608630139417,768.279321738779,,C1[C@H]2[C@@H]([C@@H](CC1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
CCCCCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.96455751538914,1.5740061757526,1.33736631486248,1.13369392980006,0.905663973183199,-2.28878471401516,809.630749663448,,C1[C@H]2[C@@H]([C@@H](CC1)C(CCCCCCCCCC)CCCCCCCCCC)CCCC2,
C=CCCCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.85724337255814,1.49365803383931,1.27890712428434,1.09174945895723,0.880196050571676,-2.23728688395124,779.671151230697,,CCCCCCCCC(CCCCCCCCCCC)CCCCCCCC,
CCCCCCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,2.16352292882962,1.71291496709038,1.44418084784794,1.2126961636396,0.957758605959341,-2.34767371555834,852.067291509104,,CCCCCCCCC(CCCCCCCCCCC)CCCCCCCC,
C=CCCCCCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,2.23955122197082,1.77108505353915,1.48771975355783,1.24946626377391,0.984513447797945,-2.34020733602875,859.461801115687,,CCCCCCCCC(CCCCCCCCCCC)CCCCCCCC,
c1ccc(cc1)CCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.88184894831364,1.50798938943483,1.29143601175004,1.10329100561574,0.890072711986437,-2.23093099237241,781.075267022706,,CCCCCCCCC(CCCCCCCCCCC)CCCCCCCC,
C1CCC(CC1)CCCCCCCC,273.15,298.15,310.928,333.15,372.039,2.22575944321653,1.72620495170229,1.44954922548675,1.21842155436253,0.960738725900939,-2.4126116289838,875.452264217396,,CCCCCCCCC(CCCCCCCCCCC)CCCCCCCC,
C1CCC(C1)CC(CCCCCC)CCCCCC,273.15,298.15,310.928,333.15,372.039,3.47642999622895,2.43370250908953,1.90903857550839,1.51154461287939,1.1214370959926,-3.09659207092572,1180.39340631631,,C1(CCCC1)C(CCCCCCCCCC)CCCCCCCCCC,
C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCCC)CCCC2,273.15,298.15,310.928,333.15,372.039,5.82277840793196,3.75173835811255,2.79479065698355,2.11136384267422,1.48616555081013,-3.48415768835525,1424.31146285452,,C1(CCCC1)C(CCCCCCCCCC)CCCCCCCCCC,
CCC/C(=C/CCCC)/CCCC,273.15,298.15,310.928,333.15,372.039,1.43635020938419,1.17722664928417,1.02352490565512,0.888656036722804,0.728365015327486,-2.23096144838084,707.777190405873,,C1(CCCC1)C(CCCCCCCCCC)CCCCCCCCCC,
C1CCC(C1)[C@H]1CC[C@@H](C1)C1CCCC1,273.15,298.15,310.928,333.15,372.039,2.3359892319186,1.87898717095684,1.6058174264054,1.36581847053608,1.0913619994956,-2.05994648471751,794.669295960437,,C1(CCCC1)C(CCCCCCCCCC)CCCCCCCCCC,
CCCC(CCC)CCC,273.15,298.15,310.928,333.15,372.039,0.974070163669967,0.846971456074014,0.765947069058883,0.684950761626436,0.584147358314905,-1.97469049921244,533.797168453386,,C1(CCCC1)C(CCCCCCCCCC)CCCCCCCCCC,
C1C(CCC1)C1CCCC1,273.15,298.15,310.928,333.15,372.039,1.34683919621379,1.169468241828,1.05044934754752,0.934987676551204,0.787849646364361,-1.74429125140084,560.232784905913,,C1CCC(CC1)CC(CCCCCCCCCCCCC)CC1CCCCC1,
C(CCC1CCCC1)(CCC1CCCC1)CCC1CCCC1,273.15,298.15,310.928,333.15,372.039,9.54479258505769,5.38532304620207,3.68819182985219,2.58854141499006,1.68943832581271,-4.40795401150471,1806.45441501703,,C1CCC(CC1)CC(CCCCCCCCCCCCC)CC1CCCCC1,
CCCCCCCC(CCCCCCC)CCCCCC,273.15,298.15,310.928,333.15,372.039,3.46784756017537,2.44647522208718,1.92466886209726,1.52490606780217,1.12888616864869,-3.06214361415406,1171.2289932611,,C1CCC(CC1)CC(CCCCCCCCCCCCC)CC1CCCCC1,
c1c2c(ccc1)c(ccc2)CCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,5.6773878465446,3.91616724402389,2.84542960285887,2.11234792789842,1.46866439673462,-3.4887963322817,1427.28732935978,,C1CCC(CC1)CC(CCCCCCCCCCCCC)CC1CCCCC1,
c1ccc(cc1)/C=C/c1ccccc1,273.15,298.15,310.928,333.15,372.039,3.6905708620705,2.37947009643668,1.82825310652748,1.44256525703983,1.07926068457475,-3.41633768660655,1275.09288802541,,C1CCC(CC1)CC(CCCCCCCCCCCCC)CC1CCCCC1,
C1[C@@H]2[C@@H](CCC1)C[C@H]1CCCC[C@@H]21,273.15,298.15,310.928,333.15,372.039,2.973991861367,2.26333102020681,1.86844507710935,1.54084010785398,1.18631065771771,-2.42652063715013,958.978014724895,,CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,
C=CCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.19496064563077,1.0231034549877,0.911813344696601,0.807840591759328,0.677503990024803,-1.98502928683293,592.375532664635,,CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,
C=CCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.3441837348723,1.13147826958289,0.999522127346429,0.876854389018423,0.727708354046083,-2.04486518116758,640.290465155208,,CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,
C1[C@@H]2[C@@H](CCC1)CCCC2,273.15,298.15,310.928,333.15,372.039,2.10626985639228,1.69031541487248,1.43851593274547,1.21606829252988,0.962703590529469,-2.24674875795911,818.103441998047,,CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,
C1[C@@H]2[C@@H](CCC1)CCCC2,273.15,298.15,310.928,333.15,372.039,1.66037897155001,1.3827531939444,1.20829405098727,1.04800168197727,0.854370139572264,-2.02711349455979,693.774403912507,,CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,
C1CCC(CC1)CCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,2.74758918006643,2.06846892227372,1.69840054750651,1.39717697042218,1.07768631332334,-2.57404493053088,976.507730702377,,C1CCCC(C1)C(CCCCCCCCCCCC)CCCCCCCCCCCC,
c12c(c3c(cc1)CCCC3)CC[C@@H]1[C@H]2CCCC1,273.15,298.15,310.928,333.15,372.039,168.383946847832,64.9219817629684,15.0272214154121,5.66688644465956,2.48720007207301,-11.7276359564425,4603.63821391905,,C1CCCC(C1)C(CCCCCCCCCCCC)CCCCCCCCCCCC,
C1[C@H]2[C@@H]([C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3CCCC1)CCCC2,273.15,298.15,310.928,333.15,372.039,15.7575575802406,6.52348381099848,4.08250372629258,2.76266930961008,1.78401836549718,-5.62468997529995,2245.99991970968,,C1CCCC(C1)C(CCCCCCCCCCCC)CCCCCCCCCCCC,
C1[C@H]2[C@H]3[C@@H](CC1)[C@@H]1[C@H]([C@@H]3CCC2)CCCC1,273.15,298.15,310.928,333.15,372.039,5.45689731920914,3.49266103350745,2.63517523065969,2.02663413594799,1.45702173106091,-3.37117185490684,1372.74649226766,,C1CCCC(C1)C(CCCCCCCCCCCC)CCCCCCCCCCCC,
C1C[C@H]2[C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3[C@@H](CCC1)CC2,273.15,298.15,310.928,333.15,372.039,6.42398338217889,4.00438426184009,2.95395261536608,2.22069744589878,1.55705034343175,-3.58328166538807,1475.28396037473,,C1CCCC(C1)C(CCCCCCCCCCCC)CCCCCCCCCCCC,
CC(CCCCCCCC)C,273.15,298.15,310.928,333.15,372.039,1.23901151628271,1.0520770059755,0.932470869953723,0.822519093185422,0.686796048023023,-2.03659107613499,615.990455871953,,C1CCCC(C1)[C@H](CC)CCCCCCCCCCCCCCCCC,
CC(CCCCCCCCCCCCCCC)C,273.15,298.15,310.928,333.15,372.039,2.61022033504094,2.02230173870032,1.66508185602997,1.373027424936,1.06177484295863,-2.49032768408991,942.30259487074,,C1CCCC(C1)[C@H](CC)CCCCCCCCCCCCCCCCC,
C=CCCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,1.69009619819054,1.37933076751379,1.1932371795096,1.02730783495825,0.834339750059223,-2.17201342328011,736.709256507937,,C1CCCC(C1)[C@H](CC)CCCCCCCCCCCCCCCCC,
CCCCCCCCC[C@@H](CCCCCCCCCC)C,273.15,298.15,310.928,333.15,372.039,3.37778664299878,2.4524241962409,1.97418201261809,1.57256214158227,1.18561510444491,-2.80110260575122,1094.35525499688,,C1CCCC(C1)[C@H](CC)CCCCCCCCCCCCCCCCC,
c1cc2c(cc1CCCC)CCCC2,273.15,298.15,310.928,333.15,372.039,2.66446522538192,1.97507708701581,1.62118799334804,1.33259693445425,1.03565003446951,-2.64221548301452,984.691526003546,,C1CCCC(C1)[C@H](CC)CCCCCCCCCCCCCCCCC,
C1[C@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCCC2,273.15,298.15,310.928,333.15,372.039,5.28079994081623,3.51217861584682,2.66688716848959,2.03715488104601,1.45168934078722,-3.29422155582344,1347.71572197333,,C1CCCCC1[C@@H](CCCCCCCC)CCCCCCCCCCC,
c1cc2c(cc1)CC(C2)CCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,3.74365781770555,2.62061760129773,2.06998478504106,1.64139146693012,1.22943663495482,-2.95547278781234,1161.40909549715,,C1CCCCC1[C@@H](CCCCCCCC)CCCCCCCCCCC,
C1[C@@H]2[C@@H](CCC1)C[C@H](C2)CCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,4.51496329654029,3.10385178335494,2.39707638719792,1.87324651857623,1.36234050434298,-3.09092953339985,1250.30809701141,,C1CCCCC1[C@@H](CCCCCCCC)CCCCCCCCCCC,
c1cc2c(cc1CCCCCCCCCC)CCC2,273.15,298.15,310.928,333.15,372.039,3.98909364532114,2.78783383807811,2.18436344299819,1.7291875230865,1.28425135837594,-2.96784590744733,1182.55962196113,,C1CCCCC1[C@@H](CCCCCCCC)CCCCCCCCCCC,
C1[C@@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCC2,273.15,298.15,310.928,333.15,372.039,4.3422456445638,3.0203536106268,2.34445463237194,1.83614715118014,1.36726422353108,-2.98092392719369,1209.17327400935,,C1CCCCC1[C@@H](CCCCCCCC)CCCCCCCCCCC,
c1cc2c(cc1)C(=C(C2)CCCC)CCCCCC,273.15,298.15,310.928,333.15,372.039,5.78100565349929,3.54912809714852,2.56002789523343,1.89172616962404,1.30932658032504,-3.96037683588167,1549.56381610505,,c1cccc(c1)[C@H](CCCCCCCCCCCCC)CCCCCC,
c1cc2c(cc1)[C@@H]([C@H](C2)CCCC)CCCCCC,273.15,298.15,310.928,333.15,372.039,6.3827229183392,3.73953109735491,2.6309914174494,1.90228859262497,1.29392285245471,-4.29261296939511,1664.73016997518,,c1cccc(c1)[C@H](CCCCCCCCCCCCC)CCCCCC,
c1cc2c(cc1CCCCCC)C[C@H](C2)CCCC,273.15,298.15,310.928,333.15,372.039,4.10432103697034,2.81180237959822,2.18263601018409,1.6968747753927,1.25819964036105,-3.13822473727545,1235.87266828534,,c1cccc(c1)[C@H](CCCCCCCCCCCCC)CCCCCC,
C1[C@H]2[C@@H](C[C@@H](C1)CCCCCC)C[C@@H](C2)CCCC,273.15,298.15,310.928,333.15,372.039,4.59534946868674,3.07869013238465,2.3517402292212,1.8119299544253,1.30350108726622,-3.31239498892635,1314.39500673715,,c1cccc(c1)[C@H](CCCCCCCCCCCCC)CCCCCC,
C1[C@H]2[C@@H](CCC1)C[C@H](CC2)CCCC,273.15,298.15,310.928,333.15,372.039,2.83427824926976,2.0873975872331,1.70144674742831,1.38644841413581,1.06257779754383,-2.71729425943762,1022.76092375457,,c1cccc(c1)[C@H](CCCCCCCCCCCCC)CCCCCC,
c1c2c(c(cc1)CCCCCC)cc(cc2)CCCC,273.15,298.15,310.928,333.15,372.039,6.1413597547226,3.83057337077396,2.78108353032673,2.05594989470939,1.41583606750581,-3.82750556229993,1531.76957110667,,c1cccc(c1)[C@H](CCCCCCCCCCC)CCCCCCCC,
c1c2c(ccc1)cc(c(c2)CCCCCC)CCCC,273.15,298.15,310.928,333.15,372.039,6.754061050365,4.03911212430661,2.88729485861402,2.09768888355088,1.42791756437126,-4.06740224202386,1620.56363341013,,c1cccc(c1)[C@H](CCCCCCCCCCC)CCCCCCCC,
c1c2c(cc(c1CCCC)CCCCCC)CCCC2,273.15,298.15,310.928,333.15,372.039,7.12795083601218,4.3298441875766,3.07668168428386,2.22207948043443,1.48875471485589,-4.05947981114377,1636.05514057006,,c1cccc(c1)[C@H](CCCCCCCCCCC)CCCCCCCC,
C1[C@H]2[C@@H](CCC1)C[C@H]([C@H](C2)CCCCCC)CCCC,273.15,298.15,310.928,333.15,372.039,7.73679566925276,4.42816966775163,3.06358492684471,2.17381405950288,1.44820956076835,-4.40804160485494,1748.70007997082,,c1cccc(c1)[C@H](CCCCCCCCCCC)CCCCCCCC,
C12(CCCC1)CCCCC2,273.15,298.15,310.928,333.15,372.039,1.68438351116863,1.41057732234021,1.23274926359392,1.06857493608913,0.882039726769838,-1.95560695130795,677.951899226717,,c1cccc(c1)[C@H](CCCCCCCCCCC)CCCCCCCC,
C1CCC2(CC1)CCCCC2,273.15,298.15,310.928,333.15,372.039,2.02542228137084,1.64457589661102,1.41168654758608,1.20421193797385,0.96379799130585,-2.13090395850062,775.813591408461,,c1cccc(c1)CCC(CCCCCCCC)CCCCCCCC,
C1CCC2(CC1)CCCCCC2,273.15,298.15,310.928,333.15,372.039,2.46734893954652,1.92300209888706,1.61352655073238,1.3488998497247,1.05774815046335,-2.3367139395578,884.033379001718,,c1cccc(c1)CCC(CCCCCCCC)CCCCCCCC,
C1[C@H]2[C@@H](CCC1)[C@H]1[C@H](CC2)CCCC1,273.15,298.15,310.928,333.15,372.039,3.28909285177601,2.41162065253076,1.96357995334404,1.58120060580507,1.22043393406145,-2.61965945269169,1036.47068668235,,c1cccc(c1)CCC(CCCCCCCC)CCCCCCCC,
c1c2c(cc(c1C)CCCCCCCC)C[C@H](CC2)C,273.15,298.15,310.928,333.15,372.039,6.02921024734297,4.07624224737363,2.9036047441533,2.11201996585307,1.44471885525027,-3.73084610795405,1509.82631416483,,c1cccc(c1)CCC(CCCCCCCC)CCCCCCCC,
C1[C@H]2[C@@H](C[C@@H]([C@@H]1C)CCCCCCCC)C[C@H](CC2)C,273.15,298.15,310.928,333.15,372.039,5.4048917468914,3.73461802105072,2.72652926959713,2.02559546127598,1.41196367656418,-3.49915580877613,1416.68164052135,,c1cccc(c1)CCC(CCCCCCCC)CCCCCCCC,
C1C[C@@H]([C@@H](CC1)C1CCCCC1)C1CCCCC1,273.15,298.15,310.928,333.15,372.039,34.6211557192248,9.69273728820651,5.22877247375797,3.16252212554036,1.88850448021336,-7.65858088823962,2986.67728785726,,C1CCCC(C1)CCC(CCCCCCCC)CCCCCCCC,
c1(c2c(c(cc1)C)c(ccc2)CCCCCCCC)C,273.15,298.15,310.928,333.15,372.039,7.84551387905458,4.46918551540397,3.1175188803151,2.22453366997906,1.50926036446107,-4.29261299011377,1719.04305040435,,C1CCCC(C1)CCC(CCCCCCCC)CCCCCCCC,
c1(c2c(c(cc1)C)[C@H](CCC2)CCCCCCCC)C,273.15,298.15,310.928,333.15,372.039,7.01688688440894,4.64621614071533,3.21146126268496,2.28448271991255,1.53638040625008,-3.94022262096251,1608.45535674651,,C1CCCC(C1)CCC(CCCCCCCC)CCCCCCCC,
C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCC)[C@@H](CC[C@H]2C)C,273.15,298.15,310.928,333.15,372.039,5.70974887718567,3.59462181551826,2.65791161142193,1.99074473547078,1.40389797282171,-3.65303857929173,1463.00522894967,,C1CCCC(C1)CCC(CCCCCCCC)CCCCCCCC,
CC(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C,273.15,298.15,310.928,333.15,372.039,3.10563889260366,2.20975521153905,1.76218643539887,1.41334825996099,1.0677778515425,-2.9632677859889,1113.04811508746,,C1CCCC(C1)CCC(CCCCCCCC)CCCCCCCC,
CC(CCC[C@@H](CCCC[C@H](CCCC(C)C)C)C)C,273.15,298.15,310.928,333.15,372.039,3.43149528864159,2.40249193338812,1.89720555821274,1.50595292211222,1.12740148094533,-3.04011592759853,1160.73870049616,,c1ccc(cc1)CCC(CCc1ccccc1)CCc1ccccc1,
C1C[C@@H]2[C@@H](CC1)C[C@H]1[C@H]2C[C@H]2CCCC[C@H]12,273.15,298.15,310.928,333.15,372.039,5.68904696380065,3.5399377997733,2.63689546473991,2.00010393188791,1.42955474780336,-3.56824776986779,1436.11866458722,,c1ccc(cc1)CCC(CCc1ccccc1)CCc1ccccc1,
c1cc2c(cc1)c(ccc2)C(C)(C)C,273.15,298.15,310.928,333.15,372.039,5.69400634222472,3.21905023343531,2.31559472891245,1.73003845646794,1.23703842306299,-4.13580083355593,1582.09061595427,,c1ccc(cc1)CCC(CCc1ccccc1)CCc1ccccc1,
c1c2c(cc(c1)CCCC)[C@H]1[C@H](CC2)CC[C@@H](C1)CCCCCC,273.15,298.15,310.928,333.15,372.039,11.1295040028788,6.85870300939957,4.56002398004549,3.0676224570798,1.92485394197298,-4.37700953372916,1853.762321945,,c1ccc(cc1)CCC(CCc1ccccc1)CCc1ccccc1,
c1cc2c(cc1)cc(cc2)C(C)(C)C,273.15,298.15,310.928,333.15,372.039,9.44991648665909,2.26497873316498,1.76260162282334,1.39717697042218,1.05976398788588,-5.94639131709449,2120.18055564138,,c1ccc(cc1)CCC(CCc1ccccc1)CCc1ccccc1,
C1[C@H]2[C@@H](CCC1)CC[C@H]1CCCC[C@H]1CC2,273.15,298.15,310.928,333.15,372.039,5.50185813927755,3.84789082299608,2.81744325139102,2.10561139820243,1.48875471485589,-3.35353632336475,1381.76268278615,,C1CCCC(C1)[C@H](CCCCCCCCCCCCCCCCCC)C,
c1(ccc(cc1)[C@@H](CCCCCCCC)CCCCCCCCC)C,273.15,298.15,310.928,333.15,372.039,6.6362019520177,4.1266737423171,2.98446853319659,2.18373549155168,1.4939155227704,-3.84453553998642,1558.25460762788,,C1CCCC(C1)[C@H](CCCCCCCCCCCCCCCCCC)C,
c1ccc(cc1)CCC(CCc1ccccc1)CCCCCCCC,273.15,298.15,310.928,333.15,372.039,6.55021115969848,3.98507973931921,2.88183148539406,2.13917979761396,1.48616555081013,-3.82519675627569,1545.34928622042,,C1CCCC(C1)[C@H](CCCCCCCCCCCCCCCCCC)C,
CCCCCC(CCCCC(CCCCC)CCCCC)CCCCC,273.15,298.15,310.928,333.15,372.039,5.63685795247559,3.60281314700091,2.64106710216867,1.97632930422317,1.36870798794001,-3.71028866362293,1477.87061167996,,C1CCCC(C1)[C@H](CCCCCCCCCCCCCCCCCC)C,
c1c2c(c(cc1)/C(=C/CCCCCCCCC)/CCCCCCCCCC)cccc2,273.15,298.15,310.928,333.15,372.039,11.59480333552,6.57231362034316,4.45680837434367,3.06863075863649,1.94196612311632,-4.42219994931654,1866.98668783418,,C1CCCC(C1)[C@H](CCCCCCCCCCCCCCCCCC)C,
C1CCCCC1[C@@H](CCCC)CCCCCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,7.05822957621377,4.40243895545971,3.18279227702672,2.33541385907989,1.59970944515699,-3.75698103594248,1551.24988939466,,C1CCCCC1[C@@H](CCC)CCCCCCCCCCCCCCCC,
C1CCCC(C1)CC(CCCCCCCCCC)CCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,7.24177920363169,4.51520712600991,3.25758323269617,2.38087362071776,1.61608562256717,-3.78791067992737,1567.47422552477,,C1CCCCC1[C@@H](CCC)CCCCCCCCCCCCCCCC,
C1CCC(C1)CCCC(=CCCC1CCCC1)CCCC1CCCC1,273.15,298.15,310.928,333.15,372.039,7.869211242455,4.88649256165146,3.51217861584681,2.56232420088972,1.73999636935013,-3.74294725248608,1577.51596318563,,C1CCCCC1[C@@H](CCC)CCCCCCCCCCCCCCCC,
c1ccc(cc1)CCC(CCCC1CCCC1)CCc1ccccc1,273.15,298.15,310.928,333.15,372.039,9.46387823696847,5.20959331865237,3.55662443894916,2.52499610725731,1.681517681001,-4.40579727019684,1799.02061678818,,C1CCCCC1[C@@H](CCC)CCCCCCCCCCCCCCCC,
c1cc(ccc1[C@H](CCCCCCCCCCC)CCCCCCC)C,273.15,298.15,310.928,333.15,372.039,6.93975917016604,4.32081927717936,3.11653113364657,2.27780739927347,1.54355722394287,-3.84194138097546,1570.55895455365,,C1CCCCC1[C@@H](CCC)CCCCCCCCCCCCCCCC,
C1[C@@H]2[C@@H](CCC1)[C@H]([C@H]1CCCC[C@@H]21)CCCCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,10.1961728447558,5.71647839972918,3.9021940476496,2.70893467739845,1.77170371605643,-4.42133714328528,1827.93691714733,,C1(CCCC1)CCCC(CCCCCCCC)CCCCCCCC,
c1ccc(cc1)C(c1ccccc1)C,273.15,298.15,310.928,333.15,372.039,2.59457155692154,1.91873401989065,1.57448713717288,1.30319354227404,1.03190691490074,-2.58926512716088,961.109827950178,,C1(CCCC1)CCCC(CCCCCCCC)CCCCCCCC,
C1CCC(CC1)CC1CCCCC1,273.15,298.15,310.928,333.15,372.039,2.91117533570935,2.12703814341963,1.72620495170229,1.40473515471903,1.29392285245471,-2.16670017007032,866.809643892446,,C1(CCCC1)CCCC(CCCCCCCC)CCCCCCCC,
CCCCCCC(CCCCCC)CCC,273.15,298.15,310.928,333.15,372.039,2.18200741107625,1.65227626685801,1.3663970108497,1.13369392980006,0.887540867521403,-2.66721693592152,938.200904299874,,C1(CCCC1)CCCC(CCCCCCCC)CCCCCCCC,
CCCCC(CCCC)CCCC,273.15,298.15,310.928,333.15,372.039,1.55607416077162,1.23966830522552,1.06097109663119,0.908130231488741,0.736185575745896,-2.42139174988502,780.14726875052,,C1(CCCC1)CCCC(CCCCCCCC)CCCCCCCC,
CCC=C(CCC)CCC,273.15,298.15,310.928,333.15,372.039,0.967797015486223,0.848048942069592,0.768584133013026,0.69088935624228,0.591264177335692,-1.90956459501505,514.536756315405,,C1(CCCC1)CCCC(CCCC1CCCC1)CCCCCCCC,
CC(/C(=C/C(C(C)(C)C)(C)C)/C)(C)C,273.15,298.15,310.928,333.15,372.039,2.05628955292884,1.62188215183054,1.3747502526871,1.16199942297283,0.921299907549513,-2.34721907275191,837.086726706315,,C1(CCCC1)CCCC(CCCC1CCCC1)CCCCCCCC,
CC([C@H](CC(C(C)(C)C)(C)C)C)(C)C,273.15,298.15,310.928,333.15,372.039,2.52447620256456,1.93720189344422,1.60792469061503,1.33289567219657,1.03190691490074,-2.49590591962597,933.406689509009,,C1(CCCC1)CCCC(CCCC1CCCC1)CCCCCCCC,
CCCC(CCCCC(CCC)CCC)CCC,273.15,298.15,310.928,333.15,372.039,2.68123887876596,1.92614885257384,1.54970943249834,1.25819964036105,0.96334218779165,-2.94008506018831,1066.07117090209,,C1(CCCC1)CCCC(CCCC1CCCC1)CCCCCCCC,
C1CCC(C1)CCCCCCCCCC,273.15,298.15,310.928,333.15,372.039,2.2091366457361,1.74210551639337,1.47155633775415,1.23999652978568,0.982694080151171,-2.30662579779039,845.740008279168,,C1(CCCC1)CCCC(CCCC1CCCC1)CCCCCCCC,
CC(CCCCCCCCCCCCC)C,273.15,298.15,310.928,333.15,372.039,2.19453488182369,1.70946342057875,1.43797490019486,1.20659535664279,0.952918887341472,-2.40588724413694,870.211368123807,,C(CCCC1CCCC1)(CCCC1CCCC1)CCCC1CCCC1,
C1[C@H]2[C@@H](CCC1)[C@H]([C@H](C2)CCCC)CCCCCC,273.15,298.15,310.928,333.15,372.039,6.36677564382381,3.76343048786077,2.65340899229998,1.93113291928239,1.32990435959201,-4.185578619562,1634.55940128711,,C(CCCC1CCCC1)(CCCC1CCCC1)CCCC1CCCC1,
C1[C@H]2[C@@H](C[C@@H]([C@@H]1CCCCCC)CCCC)CCC2,273.15,298.15,310.928,333.15,372.039,5.25887013303155,3.31292569028031,2.43806045388807,1.82864886341088,1.28331036419634,-3.76302750882333,1470.8566108553,,C(CCCC1CCCC1)(CCCC1CCCC1)CCCC1CCCC1,
c1cc2c(cc1CCCC)cccc2,273.15,298.15,310.928,333.15,372.039,2.65340899229998,1.95108556307682,1.59546298360554,1.30963225068001,1.01930017659868,-2.69389130254805,996.795743317026,,C(CCCC1CCCC1)(CCCC1CCCC1)CCCC1CCCC1,
c1c2c(cc(c1)CCCC)[C@H](CCC2)CCCCCC,273.15,298.15,310.928,333.15,372.039,5.97976048999153,3.73695863054883,2.7277048248964,2.01464721572882,1.39661498408599,-3.80662523332217,1518.63245520574,,C(CCCC1CCCC1)(CCCC1CCCC1)CCCC1CCCC1,
C1[C@H]2[C@@H]([C@@H](CC1)CCCCCC)C[C@H](CC2)CCCC,273.15,298.15,310.928,333.15,372.039,6.50419691511579,3.97789892178448,2.8598418074828,2.09520509029042,1.43118949256585,-3.950412521486,1579.96462753044,,C1CCC(CC1)CCC(=CCC1CCCCC1)CCC1CCCCC1,
