smiles,temperature
C1(CCC=CC)=CC=CC=C1C,2.30564051669436
C1(CCC=CC)=CC=CC=C1C,1.97611300052389
C1(CCC=CC)=CC=CC=C1C,1.728999998271
C1(CCCCC1)C=O,3.24999956775
C1(CCCCC1)C=O,2.81035377068965
C1(CCCCC1)C=O,2.47548105102452
C1(CCCCC1)C=O,2.21191661378808
C1(CCCCC1)C=O,1.99907498500092
c1(CCCCCCC)ccccc1,3.83966204966034
c1(CCCCCCC)ccccc1,2.63292119736708
c1(CCCCCCC)ccccc1,2.00331362849669
c1(CCCCCCC)ccccc1,1.61671095788329
c1(CCCCCCC)ccccc1,1.35518587614481
C1(Cl)(F)C(Cl)(F)C(F)(F)C1(F)(F),3.4697969635302
C1(Cl)(F)C(Cl)(F)C(F)(F)C1(F)(F),3.01995525348004
C1(Cl)(F)C(Cl)(F)C(F)(F)C1(F)(F),2.67336682982663
C1(Cl)(F)C(Cl)(F)C(F)(F)C1(F)(F),2.39814115210186
C1(Cl)(F)C(Cl)(F)C(F)(F)C1(F)(F),2.1742961673257
C1(Cl)=C(Cl)C(Cl)(Cl)C(Cl)=C1(Cl),3.04777054095223
C1(Cl)=C(Cl)C(Cl)(Cl)C(Cl)=C1(Cl),2.53686487346313
C1(Cl)=C(Cl)C(Cl)(Cl)C(Cl)=C1(Cl),2.17265621082734
C1(Cl)=C(Cl)C(Cl)(Cl)C(Cl)=C1(Cl),1.8998952226001
C1(Cl)=C(Cl)C(Cl)(Cl)C(Cl)=C1(Cl),1.68798206681202
c1(F)ccccc1,3.63006488936993
c1(F)ccccc1,3.23904116576096
c1(F)ccccc1,2.92406577807593
c1(F)ccccc1,2.66491980033508
c1(F)ccccc1,2.44796833855203
c1(N)c(Cl)cccc1,3.18944825881055
c1(N)c(Cl)cccc1,2.66998144783002
c1(N)c(Cl)cccc1,2.29602641220397
c1(N)c(Cl)cccc1,2.01395475898605
c1(N)c(Cl)cccc1,1.79360581220639
C1(N)CCCCC1,3.38422356661578
C1(N)CCCCC1,2.59908120940092
C1(N)CCCCC1,2.10964280589036
C1(N)CCCCC1,1.77532682422467
C1(N)CCCCC1,1.53247494246753
c1(O)ccccc1(C=O),3.1464964408535
c1(O)ccccc1(C=O),2.67254036782746
c1(O)ccccc1(C=O),2.32267635367732
c1(O)ccccc1(C=O),2.05380993794619
c1(O)ccccc1(C=O),1.84073230065927
C1(S)CCCCC1,4.55863730594136
C1(S)CCCCC1,3.45498375604502
C1(S)CCCCC1,2.78156246271844
C1(S)CCCCC1,2.32783741867216
C1(S)CCCCC1,2.00137541949862
C1[C@](O)([H])([C@](C)([H])(CCC1)),3.08584657891415
C1[C@](O)([H])([C@](C)([H])(CCC1)),2.6105012543895
C1[C@](O)([H])([C@](C)([H])(CCC1)),2.26205242673795
C1[C@](O)([H])([C@](C)([H])(CCC1)),1.99567144850433
C1[C@](O)([H])([C@](C)([H])(CCC1)),1.78541899721458
C1=CC=CC1,4.59473796140526
C1=CC=CC1,3.93356836206643
C1=CC=CC1,3.43874325906126
C1=CC=CC1,3.0545006734455
C1=CC=CC1,2.7474968402525
C1=CCCC=CCC1,4.23816024026184
C1=CCCC=CCC1,3.34038477165962
C1=CCCC=CCC1,2.75647640174352
C1=CCCC=CCC1,2.34633166715367
C1=CCCC=CCC1,2.04243138895757
C1=CCCCCC1,3.98111932001888
C1=CCCCCC1,3.32836044117164
C1=CCCCCC1,2.85950578264049
C1=CCCCCC1,2.50643274449357
C1=CCCCCC1,2.23096760026903
C1=CCCCCCC1,4.03688994396311
C1=CCCCCCC1,3.26657808423342
C1=CCCCCCC1,2.74313803125686
C1=CCCCCCC1,2.36428300963572
C1=CCCCCCC1,2.07737620792262
C1C(C)c2ccccc2CC1,4.38899301311101
C1C(C)c2ccccc2CC1,3.18824314581176
C1C(C)c2ccccc2CC1,2.50336636299663
C1C(C)c2ccccc2CC1,2.0607008674393
C1C(C)c2ccccc2CC1,1.75106376724894
C1C(C)OC(=O)C1,3.5701014404299
C1C(C)OC(=O)C1,2.86471698863528
C1C(C)OC(=O)C1,2.39208619410791
C1C(C)OC(=O)C1,2.05332235994668
C1C(C)OC(=O)C1,1.79860608020139
C1C(C2(C)(C))CC2C(C)=C1,4.1333966723666
C1C(C2(C)(C))CC2C(C)=C1,3.27232787372767
C1C(C2(C)(C))CC2C(C)=C1,2.70816381929184
C1C(C2(C)(C))CC2C(C)=C1,2.30992238519008
C1C(C2(C)(C))CC2C(C)=C1,2.01379050398621
C1C(CC)c2ccccc2CC1,4.11764721138235
C1C(CC)c2ccccc2CC1,3.0268020934732
C1C(CC)c2ccccc2CC1,2.39288066960712
C1C(CC)c2ccccc2CC1,1.97851025902149
C1C(CC)c2ccccc2CC1,1.68646746281353
c1c(CCCCOO)cccc1,3.24146954625853
c1c(CCCCOO)cccc1,2.51490916698509
c1c(CCCCOO)cccc1,2.05442027494558
c1c(CCCCOO)cccc1,1.73646668476353
c1c(CCCCOO)cccc1,1.50373982699626
C1C[C@]2(CCCC[C@]2(CC1)([H]))([H]),3.75543035674457
C1C[C@]2(CCCC[C@]2(CC1)([H]))([H]),2.98214029451786
C1C[C@]2(CCCC[C@]2(CC1)([H]))([H]),2.47293250502707
C1C[C@]2(CCCC[C@]2(CC1)([H]))([H]),2.11225878288774
C1C[C@]2(CCCC[C@]2(CC1)([H]))([H]),1.8434018766566
C1CC1(C(=O)O),2.97436757502563
C1CC1(C(=O)O),2.60371925189628
C1CC1(C(=O)O),2.31521139618479
C1CC1(C(=O)O),2.08426281491574
C1CC1(C(=O)O),1.89520963260479
C1CCCc2ccccc21,3.64184024385816
C1CCCc2ccccc21,2.89879384960121
C1CCCc2ccccc21,2.40757544059243
C1CCCc2ccccc21,2.05871338194129
C1CCCc2ccccc21,1.79815740470184
c1cccc2oc(C)cc21,2.96366160703634
c1cccc2oc(C)cc21,2.56957063743043
c1cccc2oc(C)cc21,2.26798721923201
c1cccc2oc(C)cc21,2.02975954797024
c1cccc2oc(C)cc21,1.83682130266318
C1CCCCC1(CC),5.35294076964706
C1CCCCC1(CC),3.8877956806122
C1CCCCC1(CC),3.05234374594766
C1CCCCC1(CC),2.51244274848756
C1CCCCC1(CC),2.13483174236517
C1CCCCC1(CC)(CC),4.99278056050722
C1CCCCC1(CC)(CC),3.56763329293237
C1CCCCC1(CC)(CC),2.77541413872459
C1CCCCC1(CC)(CC),2.2711002837289
C1CCCCC1(CC)(CC),1.92187945757812
c1ccccc1(Cl),3.7924983877075
c1ccccc1(Cl),3.17620671232379
c1ccccc1(Cl),2.73221420926779
c1ccccc1(Cl),2.39712709360287
c1ccccc1(Cl),2.13525361836475
CC(=O)CC(=O)C,3.45869159654131
CC(=O)CC(=O)C,2.98103459901897
CC(=O)CC(=O)C,2.6193001353807
CC(=O)CC(=O)C,2.33585479166415
CC(=O)CC(=O)C,2.10776511189223
CC(=O)CC(=O)OC,3.96286972503713
CC(=O)CC(=O)OC,3.14678345485322
CC(=O)CC(=O)OC,2.60941717139058
CC(=O)CC(=O)OC,2.22881067277119
CC(=O)CC(=O)OC,1.9451007920549
CC(=O)CC(O)C,3.7586955732413
CC(=O)CC(O)C,2.72002908177997
CC(=O)CC(O)C,2.13112130836888
CC(=O)CC(O)C,1.75183490124816
CC(=O)CC(O)C,1.48715871701284
CC(=O)CCC(C)C,4.33877075016123
CC(=O)CCC(C)C,3.1988012843012
CC(=O)CCC(C)C,2.53322187046678
CC(=O)CCC(C)C,2.09691390790309
CC(=O)CCC(C)C,1.78881821121118
CC(=O)COC,3.73434087926566
CC(=O)COC,3.19549024930451
CC(=O)COC,2.79253815470746
CC(=O)COC,2.47983035052017
CC(=O)COC,2.2301048292699
CC(=O)O,2.98298923351701
CC(=O)O,2.7433991102566
CC(=O)O,2.53943503196056
CC(=O)O,2.3637012011363
CC(=O)O,2.21071495878928
CC(=O)OC,4.93576937906423
CC(=O)OC,3.79395507020605
CC(=O)OC,3.08117222741883
CC(=O)OC,2.59385703590614
CC(=O)OC,2.23963767076036
CC(=O)OCCCCC,4.2723002097277
CC(=O)OCCCCC,3.21241110778759
CC(=O)OCCCCC,2.57387411842613
CC(=O)OCCCCC,2.14709294585291
CC(=O)OCCCCC,1.84171264365829
CC(C)(C)NC=O,2.9897980355102
CC(C)(C)NC=O,2.5755996604244
CC(C)(C)NC=O,2.2622011207378
CC(C)(C)NC=O,2.0167972349832
CC(C)(C)NC=O,1.81942583368057
CC(C)(C)OO,3.11587671538412
CC(C)(C)OO,2.83326474966674
CC(C)(C)OO,2.59765651340234
CC(C)(C)OO,2.39822414410178
CC(C)(C)OO,2.22723209577277
CC(C)(C)SC(C)(C)C,3.27276185272724
CC(C)(C)SC(C)(C)C,2.83768234466232
CC(C)(C)SC(C)(C)C,2.50470806699529
CC(C)(C)SC(C)(C)C,2.24167011025833
CC(C)(C)SC(C)(C)C,2.02862878197137
CC(C)=CC,6.20202327579798
CC(C)=CC,4.73783000126217
CC(C)=CC,3.83293796866706
CC(C)=CC,3.21827068878173
CC(C)=CC,2.7735001357265
CC(C)C(=O)OC1C(COC(=O)C)OC(OC2(COC(=O)C(C)C)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C(COC(=O)C)O2)C(OC(=O)C(C)C)C1OC(=O)C(C)C,3.0259012844741
CC(C)C(=O)OC1C(COC(=O)C)OC(OC2(COC(=O)C(C)C)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C(COC(=O)C)O2)C(OC(=O)C(C)C)C1OC(=O)C(C)C,2.0085965879914
CC(C)C(=O)OC1C(COC(=O)C)OC(OC2(COC(=O)C(C)C)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C(COC(=O)C)O2)C(OC(=O)C(C)C)C1OC(=O)C(C)C,1.50321680449678
CC(C)C(=O)OC1C(COC(=O)C)OC(OC2(COC(=O)C(C)C)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C(COC(=O)C)O2)C(OC(=O)C(C)C)C1OC(=O)C(C)C,1.20102823629897
CC(C)C(=O)OC1C(COC(=O)C)OC(OC2(COC(=O)C(C)C)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C(COC(=O)C)O2)C(OC(=O)C(C)C)C1OC(=O)C(C)C,1
CC(C)C(C)C,5.95426708554573
CC(C)C(C)C,3.90482978859517
CC(C)C(C)C,2.90495514109504
CC(C)C(C)C,2.31274930018725
CC(C)C(C)C,1.92111091707889
CC(C)CC(C)C,5.61691930238308
CC(C)CC(C)C,3.79278972420721
CC(C)CC(C)C,2.86300960113699
CC(C)CC(C)C,2.29934004070066
CC(C)CC(C)C,1.92111091707889
CC(C)CC(C)CC(=O)CC(C)C,4.36616156813384
CC(C)CC(C)CC(=O)CC(C)C,3.14936225835064
CC(C)CC(C)CC(=O)CC(C)C,2.46296309103704
CC(C)CC(C)CC(=O)CC(C)C,2.02222197247778
CC(C)CC(C)CC(=O)CC(C)C,1.71527778978472
CC(C)CCCCCCCCCC,3.49787592350212
CC(C)CCCCCCCCCC,2.77951964922048
CC(C)CCCCCCCCCC,2.30594827869405
CC(C)CCCCCCCCCC,1.97025774202974
CC(C)CCCCCCCCCC,1.71988471028012
CC(CC1C)(CCC1)C,4.16827406033173
CC(CC1C)(CCC1)C,3.35084003464916
CC(CC1C)(CCC1)C,2.80145201419855
CC(CC1C)(CCC1)C,2.40683802209316
CC(CC1C)(CCC1)C,2.10966874089033
CC(Cl)C(Cl)C,4.4757957290242
CC(Cl)C(Cl)C,3.26642420323358
CC(Cl)C(Cl)C,2.57157714192842
CC(Cl)C(Cl)C,2.1204966033795
CC(Cl)C(Cl)C,1.80404810769595
CC(I)C,4.72017431777983
CC(I)C,3.79125091420875
CC(I)C,3.16782711383217
CC(I)C,2.72047862177952
CC(I)C,2.38384145761616
CC/C=C/C=C,4.1729017288271
CC/C=C/C=C,3.57541638642458
CC/C=C/C=C,3.1276001998724
CC/C=C/C=C,2.77947469522053
CC/C=C/C=C,2.50108494749892
CC#CC=C,3.46146145453854
CC#CC=C,3.19696767980303
CC#CC=C,2.97002519152997
CC#CC=C,2.77316643872683
CC#CC=C,2.60078254539922
CC#N,3.76992369923008
CC#N,3.31621508068378
CC#N,2.95998315954002
CC#N,2.67286023282714
CC#N,2.43651544256348
CC=C=CC,5.86101692863898
CC=C=CC,4.52677010697323
CC=C=CC,3.68735357531265
CC=C=CC,3.11055139538945
CC=C=CC,2.68979492331021
CC1(C)CO1,4.42425769707574
CC1(C)CO1,3.50667221099333
CC1(C)CO1,2.90432059809568
CC1(C)CO1,2.47856904502143
CC1(C)CO1,2.16168224783832
CC1CCC(=O)C1,4.02561081247439
CC1CCC(=O)C1,3.00484033549516
CC1CCC(=O)C1,2.39702767610297
CC1CCC(=O)C1,1.99373842650626
CC1CCC(=O)C1,1.70660944829339
CCC(=O)OCC,4.33877075016123
CCC(=O)OCC,3.16449360183551
CCC(=O)OCC,2.49045764900954
CCC(=O)OCC,2.05313908594686
CCC(=O)OCC,1.74646462725354
CCC(C)(N)C,5.14124287435876
CCC(C)(N)C,4.04681094595319
CCC(C)(N)C,3.33654984966345
CCC(C)(N)C,2.83838172516162
CCC(C)(N)C,2.46964740503035
CCC(C)OC(C)(C)C,3.90293480459706
CCC(C)OC(C)(C)C,3.28816637821183
CCC(C)OC(C)(C)C,2.84071328165929
CCC(C)OC(C)(C)C,2.50045213349955
CCC(C)OC(C)(C)C,2.23298447876702
CCC(O)CCC,4.14628290935372
CCC(O)CCC,3.35191201464809
CCC(O)CCC,2.81298271518702
CCC(O)CCC,2.42335083657665
CCC(O)CCC,2.12852435037148
CCC1(CCCC1)CC,4.86905072713095
CCC1(CCCC1)CC,3.14232263485768
CCC1(CCCC1)CC,2.31968431918032
CCC1(CCCC1)CC,1.8384033376616
CCC1(CCCC1)CC,1.52251590247748
CCc1c(C)cc(C)c(C)c1,3.32308266867692
CCc1c(C)cc(C)c(C)c1,2.59943306090057
CCc1c(C)cc(C)c(C)c1,2.13459400486541
CCc1c(C)cc(C)c(C)c1,1.81078429168922
CCc1c(C)cc(C)c(C)c1,1.57227565792772
CCC1CCCS1,4.29671974120328
CCC1CCCS1,3.34834162965166
CCC1CCCS1,2.74292017725708
CCC1CCCS1,2.32290976867709
CCC1CCCS1,2.01444752398555
CCCC(O)C,4.3224999956775
CCCC(O)C,3.48518419901482
CCCC(O)C,2.91962138358038
CCCC(O)C,2.51198629248801
CCCC(O)C,2.20423293779577
CCCCBr,5.37457228862543
CCCCBr,4.03519379496481
CCCCBr,3.23020597576979
CCCCBr,2.69297887680702
CCCCBr,2.30896624819103
CCCCCC#N,4.48299096251701
CCCCCC#N,3.40649395109351
CCCCCC#N,2.74688650325311
CCCCCC#N,2.30128343669872
CCCCCC#N,1.98007327501993
CCCCCC=O,4.02224012697776
CCCCCC=O,3.30611685619388
CCCCCC=O,2.80645401119355
CCCCCC=O,2.43799287306201
CCCCCC=O,2.15505412634495
CCCCCCC=O,3.76196684123803
CCCCCCC=O,3.09981603440018
CCCCCCC=O,2.63587173586413
CCCCCCC=O,2.29272315770728
CCCCCCC=O,2.02862878197137
CCCCCCCC(CO)CCCC,3.18768467881232
CCCCCCCC(CO)CCCC,2.55844884494155
CCCCCCCC(CO)CCCC,2.13667831436332
CCCCCCCC(CO)CCCC,1.83428831766571
CCCCCCCC(CO)CCCC,1.60687727039312
CCCCCCCCCCCCCC(=O)OC(C)C,3.22394180877606
CCCCCCCCCCCCCC(=O)OC(C)C,2.32454972517545
CCCCCCCCCCCCCC(=O)OC(C)C,1.81751269518249
CCCCCCCCCCCCCC(=O)OC(C)C,1.49206043200794
CCCCCCCCCCCCCC(=O)OC(C)C,1.26546115023454
CCCCCCCCCCN,2.98969429551031
CCCCCCCCCCN,2.44963336555037
CCCCCCCCCCN,2.07483284892517
CCCCCCCCCCN,1.7995042957005
CCCCCCCCCCN,1.58868732591131
CCCCCCN,3.42851449507149
CCCCCCN,2.81071945418928
CCCCCCN,2.38157560311842
CCCCCCN,2.06611782443388
CCCCCCN,1.82445549467554
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,3.33333304516667
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,2.47141184952859
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,1.96365728453634
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,1.62898080637102
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,1.39177324510823
CCCCCOCCOCCO,3.7586955732413
CCCCCOCCOCCO,2.85903290114097
CCCCCOCCOCCO,2.30687156469313
CCCCCOCCOCCO,1.93346375756654
CCCCCOCCOCCO,1.6641002543359
CCCCOS(=O)(=O)O,3.00173591599826
CCCCOS(=O)(=O)O,2.40523091659477
CCCCOS(=O)(=O)O,2.0064984464935
CCCCOS(=O)(=O)O,1.72116849277883
