smiles,temperature,lnA,vapor_pressure,splits,vapor_pressure_unnormed,temperature_unnormed,lnA_unnormed,,mean,8.580092891
C=CCCCCC(C)C,2.13209293,1.984257188743,-1.79974519,train,-4.473613647,0.005405405,22.97208081,,,
C=CCCCCC(C)C,0.621548414,1.984257188743,-0.330284628,train,6.184510101,0.003527337,22.97208081,,,
C=CCCCCC(C)C,-0.109998377,1.984257188743,0.299336975,train,10.7512097,0.002617801,22.97208081,,,
C=CCCCCC(C)C,-0.541618833,1.984257188743,0.630862929,train,13.15579593,0.002081165,22.97208081,,,
C=CCCCCC(C)C,-0.826383163,1.984257188743,0.841403269,train,14.68286311,0.001727116,22.97208081,,,
C=C(C)CCCCCCC,1.645222971,2.00945270572522,-1.680345272,val,-3.60759578,0.004800077,23.15482606,,,
C=C(C)CCCCCCC,0.376955231,2.00945270572522,-0.314288298,val,6.300532857,0.003223233,23.15482606,,,
C=C(C)CCCCCCC,-0.264094076,2.00945270572522,0.293380071,val,10.70800376,0.002426213,23.15482606,,,
C=C(C)CCCCCCC,-0.650966071,2.00945270572522,0.619453689,val,13.07304373,0.001945213,23.15482606,,,
C=C(C)CCCCCCC,-0.909821237,2.00945270572522,0.830067557,val,14.60064422,0.001623377,23.15482606,,,
C=CCCCCCC(C)C,1.82623161,2.01893065491253,-1.903543339,test,-5.226470536,0.005025126,23.22357044,,,
C=CCCCCCC(C)C,0.430233376,2.01893065491253,-0.380572083,test,5.819770863,0.003289474,23.22357044,,,
C=CCCCCCC(C)C,-0.2489932,2.01893065491253,0.271503744,test,10.54933288,0.002444988,23.22357044,,,
C=CCCCCCC(C)C,-0.650715127,2.01893065491253,0.613516973,test,13.02998422,0.001945525,23.22357044,,,
C=CCCCCCC(C)C,-0.91614953,2.01893065491253,0.829853606,test,14.59909242,0.001615509,23.22357044,,,
C/C=CCCCCCCC,1.670028624,2.03346947202538,-1.793076198,train,-4.425242872,0.004830918,23.32902173,,,
C/C=CCCCCCCC,0.37484714,2.03346947202538,-0.354632806,train,6.007910672,0.003220612,23.32902173,,,
C/C=CCCCCCCC,-0.272743601,2.03346947202538,0.277754848,train,10.59467268,0.002415459,23.32902173,,,
C/C=CCCCCCCC,-0.661298207,2.03346947202538,0.614247337,train,13.03528161,0.001932367,23.32902173,,,
C/C=CCCCCCCC,-0.920334343,2.03346947202538,0.829323594,train,14.59524819,0.001610306,23.32902173,,,
C/C=C/CCCCCCC,1.44042854,2.02664286602584,-1.525877093,train,-2.487224801,0.004545455,23.27950777,,,
C/C=C/CCCCCCC,0.299910598,2.02664286602584,-0.274823112,train,6.586777243,0.003127443,23.27950777,,,
C/C=C/CCCCCCC,-0.298215221,2.02664286602584,0.304008716,train,10.78509423,0.00238379,23.27950777,,,
C/C=C/CCCCCCC,-0.666535859,2.02664286602584,0.62180611,train,13.09010604,0.001925855,23.27950777,,,
C/C=C/CCCCCCC,-0.91614953,2.02664286602584,0.829380479,train,14.59566078,0.001615509,23.27950777,,,
C/C=CCCCCCCCCC,1.23644807,2.09424326039431,-1.779603439,train,-4.327523792,0.004291845,23.76981924,,,
C/C=CCCCCCCCCC,0.146621619,2.09424326039431,-0.386076468,train,5.779847089,0.002936858,23.76981924,,,
C/C=CCCCCCCCCC,-0.420186068,2.09424326039431,0.247375788,train,10.37433074,0.002232143,23.76981924,,,
C/C=CCCCCCCCCC,-0.767617226,2.09424326039431,0.589492306,train,12.85573125,0.00180018,23.76981924,,,
C/C=CCCCCCCCCC,-1.002381769,2.09424326039431,0.809702346,train,14.45293359,0.001508296,23.76981924,,,
C/C=C/CCCCCCCCC,1.094392052,2.08398357636391,-1.588826775,test,-2.943804251,0.004115226,23.69540487,,,
C/C=C/CCCCCCCCC,0.095712964,2.08398357636391,-0.325899162,test,6.216318258,0.002873563,23.69540487,,,
C/C=C/CCCCCCCCC,-0.440001796,2.08398357636391,0.26786796,test,10.52296222,0.002207506,23.69540487,,,
C/C=C/CCCCCCCCC,-0.774103968,2.08398357636391,0.595542206,test,12.89961169,0.001792115,23.69540487,,,
C/C=C/CCCCCCCCC,-1.002381769,2.08398357636391,0.809665897,test,14.45266923,0.001508296,23.69540487,,,
C1CC1(C(=O)O),0.551756223,2.21344823287542,-0.762437887,train,3.050065372,0.003440564,24.63442315,,,
C1CC1(C(=O)O),-0.130398837,2.21344823287542,0.054340188,train,8.974226944,0.002592437,24.63442315,,,
C1CC1(C(=O)O),-0.54274969,2.21344823287542,0.500164324,train,12.20782772,0.002079759,24.63442315,,,
C1CC1(C(=O)O),-0.818936078,2.21344823287542,0.774621475,train,14.19848902,0.001736375,24.63442315,,,
C1CC1(C(=O)O),-1.016845634,2.21344823287542,0.968690298,train,15.60608687,0.001490313,24.63442315,,,
CC(C)C(=O)OC(=O)C(C)C,1.446253337,2.10397217172585,-1.688417999,val,-3.666147956,0.004552697,23.84038387,,,
CC(C)C(=O)OC(=O)C(C)C,0.277591864,2.10397217172585,-0.323528933,val,6.233509732,0.003099694,23.84038387,,,
CC(C)C(=O)OC(=O)C(C)C,-0.325584203,2.10397217172585,0.28740931,val,10.66469732,0.002349762,23.84038387,,,
CC(C)C(=O)OC(=O)C(C)C,-0.693755239,2.10397217172585,0.628748997,val,13.1404634,0.001892013,23.84038387,,,
CC(C)C(=O)OC(=O)C(C)C,-0.941869681,2.10397217172585,0.859055105,val,14.81089339,0.001583531,23.84038387,,,
CC(C)C(=O)OCC(C)(C)C(C(C)(C))OC(=O)C(C)(C),1.743665405,2.22844385279289,-3.172504587,train,-14.43035552,0.004922471,24.74318767,,,
CC(C)C(=O)OCC(C)(C)C(C(C)(C))OC(=O)C(C)(C),0.230396698,2.22844385279289,-0.878810642,train,2.20600378,0.003041016,24.74318767,,,
CC(C)C(=O)OCC(C)(C)C(C(C)(C))OC(=O)C(C)(C),-0.445959303,2.22844385279289,0.027145374,train,8.776980622,0.002200099,24.74318767,,,
CC(C)C(=O)OCC(C)(C)C(C(C)(C))OC(=O)C(C)(C),-0.829286714,2.22844385279289,0.484008783,train,12.09065019,0.001723506,24.74318767,,,
CC(C)C(=O)OCC(C)(C)C(C(C)(C))OC(=O)C(C)(C),-1.076108633,2.22844385279289,0.76621775,train,14.13753608,0.001416631,24.74318767,,,
CC=CCOC(=O)C,1.790000766,2.04371607610598,-1.505311746,train,-2.338062571,0.00498008,23.40334123,,,
CC=CCOC(=O)C,0.493046589,2.04371607610598,-0.220889875,train,6.977959642,0.00336757,23.40334123,,,
CC=CCOC(=O)C,-0.169451996,2.04371607610598,0.362278367,train,11.20772902,0.002543882,23.40334123,,,
CC=CCOC(=O)C,-0.571555165,2.04371607610598,0.680274549,train,13.51418266,0.002043945,23.40334123,,,
CC=CCOC(=O)C,-0.8415701,2.04371607610598,0.887053503,train,15.01396818,0.001708234,23.40334123,,,
C=CC(C)OC(=O)C,1.810048135,2.0122524478164,-1.335072473,train,-1.103302494,0.005005005,23.17513283,,,
C=CC(C)OC(=O)C,0.551042802,2.0122524478164,-0.153662537,train,7.465565306,0.003439677,23.17513283,,,
C=CC(C)OC(=O)C,-0.108067234,2.0122524478164,0.392231794,train,11.4249838,0.002620202,23.17513283,,,
C=CC(C)OC(=O)C,-0.513547691,2.0122524478164,0.691643594,train,13.59664332,0.002116066,23.17513283,,,
C=CC(C)OC(=O)C,-0.788172918,2.0122524478164,0.886728715,train,15.01161247,0.001774623,23.17513283,,,
C(C)(C)(C)C(=O)OCC,2.165244884,2.00459317279169,-1.830558324,train,-4.697103953,0.005446623,23.11957945,,,
C(C)(C)(C)C(=O)OCC,0.665242428,2.00459317279169,-0.284792549,train,6.514468055,0.003581662,23.11957945,,,
C(C)(C)(C)C(=O)OCC,-0.069550548,2.00459317279169,0.336871256,train,11.02344906,0.00266809,23.11957945,,,
C(C)(C)(C)C(=O)OCC,-0.505678344,2.00459317279169,0.649321089,train,13.28967456,0.00212585,23.11957945,,,
C(C)(C)(C)C(=O)OCC,-0.794477886,2.00459317279169,0.870993721,train,14.89748521,0.001766784,23.11957945,,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,1.356803062,3.11784568567819,-6.848367765,test,-41.09170706,0.004441483,31.1940956,,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,-0.053180473,3.11784568567819,-1.941399513,test,-5.50104462,0.002688443,31.1940956,,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,-0.665117864,3.11784568567819,-0.294379789,test,6.444930979,0.001927618,31.1940956,,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,-1.00709823,3.11784568567819,0.383604306,test,11.36240789,0.001502432,31.1940956,,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,-1.225476612,3.11784568567819,0.720253623,test,13.80415432,0.001230921,31.1940956,,,
C=CCOC(=O)C=C,1.86726417,2.06130078570925,-1.568300382,test,-2.794924559,0.005076142,23.53088464,,,
C=CCOC(=O)C=C,0.542504272,2.06130078570925,-0.229167263,test,6.917923037,0.003429061,23.53088464,,,
C=CCOC(=O)C=C,-0.133165655,2.06130078570925,0.367877447,test,11.24833963,0.002588997,23.53088464,,,
C=CCOC(=O)C=C,-0.54292342,2.06130078570925,0.686737026,test,13.56105556,0.002079543,23.53088464,,,
C=CCOC(=O)C=C,-0.817935519,2.06130078570925,0.890341226,test,15.03781432,0.001737619,23.53088464,,,
c1(CCCC)cccc2ccccc21,0.95817209,2.08159258166992,-2.041914638,train,-6.230089465,0.003945863,23.67806278,,,
c1(CCCC)cccc2ccccc21,-0.142945232,2.08159258166992,-0.395007056,train,5.715072766,0.002576838,23.67806278,,,
c1(CCCC)cccc2ccccc21,-0.676804455,2.08159258166992,0.281452534,train,10.62149231,0.001913088,23.67806278,,,
c1(CCCC)cccc2ccccc21,-0.991969202,2.08159258166992,0.633990922,train,13.17848353,0.001521242,23.67806278,,,
c1(CCCC)cccc2ccccc21,-1.199976037,2.08159258166992,0.856786361,train,14.794438,0.001262626,23.67806278,,,
c1(CCCCCC)cccc2ccccc21,0.936777506,2.15601907191024,-2.401632095,train,-8.83915109,0.003919263,24.21788451,,,
c1(CCCCCC)cccc2ccccc21,-0.177293996,2.15601907191024,-0.539614441,train,4.666222978,0.002534132,24.21788451,,,
c1(CCCCCC)cccc2ccccc21,-0.709533343,2.15601907191024,0.211228489,train,10.11215127,0.001872396,24.21788451,,,
c1(CCCCCC)cccc2ccccc21,-1.021361822,2.15601907191024,0.595539342,train,12.89959092,0.001484698,24.21788451,,,
c1(CCCCCC)cccc2ccccc21,-1.226207728,2.15601907191024,0.832782133,train,14.62033327,0.001230012,24.21788451,,,
c1cccc2c1(C(CCCCCC)CCC2),1.42701671,2.16619504950107,-2.992205242,train,-13.12262888,0.00452878,24.29169175,,,
c1cccc2c1(C(CCCCCC)CCC2),0.016455681,2.16619504950107,-0.725116387,train,3.32076142,0.002775022,24.29169175,,,
c1cccc2c1(C(CCCCCC)CCC2),-0.606594829,2.16619504950107,0.138540926,train,9.584942132,0.00200038,24.29169175,,,
c1cccc2c1(C(CCCCCC)CCC2),-0.957708912,2.16619504950107,0.558566184,train,12.63142143,0.001563838,24.29169175,,,
c1cccc2c1(C(CCCCCC)CCC2),-1.18302847,2.16619504950107,0.809539712,train,14.451754,0.001283697,24.29169175,,,
c1cccc2c1(c(CCC)ccc2),0.824770422,2.01098904075429,-1.585094107,train,-2.916730891,0.003780004,23.16596923,,,
c1cccc2c1(c(CCC)ccc2),-0.173672198,2.01098904075429,-0.245423167,train,6.800017569,0.002538635,23.16596923,,,
c1cccc2c1(c(CCC)ccc2),-0.678450873,2.01098904075429,0.338140847,train,11.03265752,0.001911041,23.16596923,,,
c1cccc2c1(c(CCC)ccc2),-0.983120209,2.01098904075429,0.651251068,train,13.30367285,0.001532244,23.16596923,,,
c1cccc2c1(c(CCC)ccc2),-1.186989685,2.01098904075429,0.871948342,train,14.90440915,0.001278772,23.16596923,,,
c1cccc2c1(cc(CC)cc2),0.811041695,1.98775441602064,-1.425579474,train,-1.75975755,0.003762935,22.9974465,,,
c1cccc2c1(cc(CC)cc2),-0.164037397,1.98775441602064,-0.18134227,train,7.264801824,0.002550614,22.9974465,,,
c1cccc2c1(cc(CC)cc2),-0.663921859,1.98775441602064,0.366900619,train,11.24125461,0.001929105,22.9974465,,,
c1cccc2c1(cc(CC)cc2),-0.967922815,1.98775441602064,0.672453936,train,13.45745908,0.001551139,22.9974465,,,
c1cccc2c1(cc(CC)cc2),-1.172315092,1.98775441602064,0.881667676,train,14.97490432,0.001297017,22.9974465,,,
C1=CC=C2C(=C1)C=CC2C,0.657011948,1.92974633595342,-0.768882866,val,3.003319383,0.003571429,22.57670891,,,
C1=CC=C2C(=C1)C=CC2C,-0.130466398,1.92974633595342,0.046242693,val,8.91549512,0.002592353,22.57670891,,,
C1=CC=C2C(=C1)C=CC2C,-0.579081072,1.92974633595342,0.467404686,val,11.97021925,0.002034588,22.57670891,,,
C1=CC=C2C(=C1)C=CC2C,-0.868830501,1.92974633595342,0.718542939,val,13.79174658,0.001674341,22.57670891,,,
C1=CC=C2C(=C1)C=CC2C,-1.071408259,1.92974633595342,0.893214319,val,15.05865311,0.001422475,22.57670891,,,
C1=CC=C2C(=C1)C=C(C2)C,0.657011948,1.94552308821181,-0.846977886,val,2.436889493,0.003571429,22.69113905,,,
C1=CC=C2C(=C1)C=C(C2)C,-0.141221601,1.94552308821181,0.022008127,val,8.739719725,0.002578981,22.69113905,,,
C1=CC=C2C(=C1)C=C(C2)C,-0.592291825,1.94552308821181,0.457551385,val,11.89875241,0.002018163,22.69113905,,,
C1=CC=C2C(=C1)C=C(C2)C,-0.882224636,1.94552308821181,0.715809543,val,13.77192102,0.001657688,22.69113905,,,
C1=CC=C2C(=C1)C=C(C2)C,-1.084281203,1.94552308821181,0.892641595,val,15.05449909,0.00140647,22.69113905,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,1.405045437,2.00462964278559,-1.677136471,test,-3.584322064,0.004501463,23.11984397,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,0.182807421,2.00462964278559,-0.290744915,test,6.471295039,0.002981848,23.11984397,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,-0.422487192,2.00462964278559,0.319138012,test,10.89482832,0.002229282,23.11984397,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,-0.783822418,2.00462964278559,0.6457433,test,13.26372454,0.001780032,23.11984397,,,
C1C=C(C)C2C(C3)C(C)=CC3C21,-1.02394928,2.00462964278559,0.855621119,test,14.7859864,0.001481481,23.11984397,,,
c1ccccc1/C=Cc2ccccc2,0.702342729,2.03693964874806,-1.506255728,train,-2.344909356,0.003627789,23.35419122,,,
c1ccccc1/C=Cc2ccccc2,-0.218414226,2.03693964874806,-0.241715322,train,6.826910891,0.002483007,23.35419122,,,
c1ccccc1/C=Cc2ccccc2,-0.697452642,2.03693964874806,0.334002585,train,11.00264234,0.001887416,23.35419122,,,
c1ccccc1/C=Cc2ccccc2,-0.991139961,2.03693964874806,0.648577837,train,13.28428368,0.001522273,23.35419122,,,
c1ccccc1/C=Cc2ccccc2,-1.189613337,2.03693964874806,0.860229193,train,14.81940916,0.00127551,23.35419122,,,
c1(CC=C2)c2cccc1,0.74476272,1.91673449923072,-0.792166024,test,2.83444464,0.00368053,22.48233294,,,
c1(CC=C2)c2cccc1,-0.073693537,1.91673449923072,0.06883364,test,9.079349199,0.002662939,22.48233294,,,
c1(CC=C2)c2cccc1,-0.537602925,1.91673449923072,0.478672746,test,12.05194745,0.002086158,22.48233294,,,
c1(CC=C2)c2cccc1,-0.836328427,1.91673449923072,0.725154773,test,13.83970278,0.001714751,22.48233294,,,
c1(CC=C2)c2cccc1,-1.04476235,1.91673449923072,0.907652695,test,15.16337589,0.001455604,22.48233294,,,
C1(CC2C=CC1C2)C=C,1.948644826,1.87109659383533,-1.471847166,val,-2.095341096,0.005177323,22.15131729,,,
C1(CC2C=CC1C2)C=C,0.45338859,1.87109659383533,-0.169781151,val,7.34865561,0.003318263,22.15131729,,,
C1(CC2C=CC1C2)C=C,-0.251754388,1.87109659383533,0.39022549,val,11.41043191,0.002441555,22.15131729,,,
C1(CC2C=CC1C2)C=C,-0.662161229,1.87109659383533,0.69045382,val,13.58801379,0.001931294,22.15131729,,,
C1(CC2C=CC1C2)C=C,-0.930679348,1.87109659383533,0.882637323,val,14.98193725,0.001597444,22.15131729,,,
C1C2CC3(CC1CC(C2)(C3)C)C,1.033030614,1.87689492027763,-1.099227665,train,0.607300171,0.004038935,22.19337305,,,
C1C2CC3(CC1CC(C2)(C3)C)C,0.002086724,1.87689492027763,-0.075758739,train,8.030608249,0.002757157,22.19337305,,,
C1C2CC3(CC1CC(C2)(C3)C)C,-0.532141676,1.87689492027763,0.410322927,train,11.55620034,0.002092948,22.19337305,,,
C1C2CC3(CC1CC(C2)(C3)C)C,-0.858944755,1.87689492027763,0.687021744,train,13.56312065,0.001686632,22.19337305,,,
C1C2CC3(CC1CC(C2)(C3)C)C,-1.079488334,1.87689492027763,0.873255418,train,14.91388949,0.001412429,22.19337305,,,
C1CC2CC1C(=C2)C,2.040080132,1.84148586376167,-1.300590975,train,-0.853205228,0.005291005,21.93654812,,,
C1CC2CC1C(=C2)C,0.541322744,1.84148586376167,-0.10161092,train,7.843100154,0.003427592,21.93654812,,,
C1CC2CC1C(=C2)C,-0.176713286,1.84148586376167,0.422483794,train,11.64440416,0.002534854,21.93654812,,,
C1CC2CC1C(=C2)C,-0.598004019,1.84148586376167,0.706757916,train,13.7062688,0.002011061,21.93654812,,,
C1CC2CC1C(=C2)C,-0.875002758,1.84148586376167,0.89217272,train,15.0510983,0.001666667,21.93654812,,,
C1C(C2C=CC1C2)CC,2.017682576,1.87599989158877,-1.585206603,test,-2.917546834,0.005263158,22.18688133,,,
C1C(C2C=CC1C2)CC,0.476727186,1.87599989158877,-0.203523206,test,7.103921587,0.00334728,22.18688133,,,
C1C(C2C=CC1C2)CC,-0.241754431,1.87599989158877,0.374367398,test,11.2954118,0.002453988,22.18688133,,,
C1C(C2C=CC1C2)CC,-0.657534851,1.87599989158877,0.678798979,test,13.50348022,0.001937046,22.18688133,,,
C1C(C2C=CC1C2)CC,-0.928623538,1.87599989158877,0.876395781,test,14.93666681,0.0016,22.18688133,,,
C1=CC2=C(C=C1)CCC2,1.41173969,1.94024076696102,-1.441853134,train,-1.877791807,0.004509786,22.65282592,,,
C1=CC2=C(C=C1)CCC2,0.167406538,1.94024076696102,-0.137891389,train,7.579954793,0.0029627,22.65282592,,,
C1=CC2=C(C=C1)CCC2,-0.441255712,1.94024076696102,0.413961048,train,11.58258795,0.002205947,22.65282592,,,
C1=CC2=C(C=C1)CCC2,-0.802242672,1.94024076696102,0.713102424,train,13.75228606,0.00175713,22.65282592,,,
C1=CC2=C(C=C1)CCC2,-1.041172725,1.94024076696102,0.911596663,train,15.19198183,0.001460067,22.65282592,,,
CC(C)C1=CC=C(CC1)C,1.44042854,1.95689151686008,-1.455546053,val,-1.977107723,0.004545455,22.77359524,,,
CC(C)C1=CC=C(CC1)C,0.242261845,1.95689151686008,-0.198300581,val,7.141801732,0.003055768,22.77359524,,,
CC(C)C1=CC=C(CC1)C,-0.364404917,1.95689151686008,0.359028612,val,11.18415827,0.002301496,22.77359524,,,
CC(C)C1=CC=C(CC1)C,-0.730868409,1.95689151686008,0.664797063,val,13.40192312,0.00184587,22.77359524,,,
CC(C)C1=CC=C(CC1)C,-0.976212815,1.95689151686008,0.863079343,val,14.84008154,0.001540832,22.77359524,,,
CC(C)C1=CCC(=CC1)C,1.356962315,1.97008158392646,-1.4449186,train,-1.900025889,0.004441681,22.86926393,,,
CC(C)C1=CCC(=CC1)C,0.191834167,1.97008158392646,-0.203867346,train,7.10142551,0.002993071,22.86926393,,,
CC(C)C1=CCC(=CC1)C,-0.400209478,1.97008158392646,0.35872819,train,11.18197928,0.00225698,22.86926393,,,
CC(C)C1=CCC(=CC1)C,-0.758529354,1.97008158392646,0.665328043,train,13.40577437,0.001811479,22.86926393,,,
CC(C)C1=CCC(=CC1)C,-0.998711713,1.97008158392646,0.863365589,train,14.84215771,0.001512859,22.86926393,,,
C1C(C2C=CC1C2)=CC,1.95188136,1.94146912687188,-1.696689105,test,-3.726139004,0.005181347,22.66173532,,,
C1C(C2C=CC1C2)=CC,0.447754414,1.94146912687188,-0.232023078,test,6.897209568,0.003311258,22.66173532,,,
C1C(C2C=CC1C2)=CC,-0.258562853,1.94146912687188,0.370104045,test,11.26448934,0.00243309,22.66173532,,,
C1C(C2C=CC1C2)=CC,-0.668770225,1.94146912687188,0.688188274,test,13.57158159,0.001923077,22.66173532,,,
C1C(C2C=CC1C2)=CC,-0.936807369,1.94146912687188,0.890418364,test,15.03837381,0.001589825,22.66173532,,,
CCC(C1CCCCC1)C,2.714350563,1.97985927863143,-2.856612663,train,-12.13916426,0.006129329,22.94018239,,,
CCC(C1CCCCC1)C,0.598101236,1.97985927863143,-0.566016339,train,4.474727742,0.003498185,22.94018239,,,
CCC(C1CCCCC1)C,-0.246947845,1.97985927863143,0.239995448,train,10.3208005,0.002447531,22.94018239,,,
CCC(C1CCCCC1)C,-0.701631824,1.97985927863143,0.623926012,train,13.10548188,0.00188222,22.94018239,,,
CCC(C1CCCCC1)C,-0.985687559,1.97985927863143,0.852758014,train,14.76522005,0.001529052,22.94018239,,,
C1C(C)c2ccccc2CC1,1.8678859,2.02134380293565,-2.439666588,test,-9.115018539,0.005076915,23.24107321,,,
C1C(C)c2ccccc2CC1,0.239992089,2.02134380293565,-0.465886401,test,5.200978785,0.003052946,23.24107321,,,
C1C(C)c2ccccc2CC1,-0.459902781,2.02134380293565,0.282198186,test,10.62690059,0.002182763,23.24107321,,,
C1C(C)c2ccccc2CC1,-0.849312366,2.02134380293565,0.651216092,test,13.30341917,0.001698608,23.24107321,,,
C1C(C)c2ccccc2CC1,-1.097334313,2.02134380293565,0.87588665,test,14.93297404,0.001390241,23.24107321,,,
C1C(CC)c2ccccc2CC1,1.615433023,2.04055339332701,-2.342117643,train,-8.40748766,0.004763039,23.38040202,,,
C1C(CC)c2ccccc2CC1,0.145148127,2.04055339332701,-0.469607409,train,5.173989995,0.002935026,23.38040202,,,
C1C(CC)c2ccccc2CC1,-0.509576824,2.04055339332701,0.265464642,train,10.50553076,0.002121003,23.38040202,,,
C1C(CC)c2ccccc2CC1,-0.879983835,2.04055339332701,0.634378249,train,13.18129285,0.001660474,23.38040202,,,
C1C(CC)c2ccccc2CC1,-1.118234248,2.04055339332701,0.861388357,train,14.82781668,0.001364256,23.38040202,,,
C1C(C2(C)(C))CC2C(C)=C1,1.6300859,1.86814196732541,-1.465799794,train,-2.051478985,0.004781257,22.12988713,,,
C1C(C2(C)(C))CC2C(C)=C1,0.314847396,1.86814196732541,-0.151178746,train,7.483580456,0.003146014,22.12988713,,,
C1C(C2(C)(C))CC2C(C)=C1,-0.33001433,1.86814196732541,0.395794964,train,11.45082778,0.002344254,22.12988713,,,
C1C(C2(C)(C))CC2C(C)=C1,-0.712944412,1.86814196732541,0.681860143,train,13.52568311,0.001868155,22.12988713,,,
C1C(C2(C)(C))CC2C(C)=C1,-0.966590882,1.86814196732541,0.861711624,train,14.83016136,0.001552795,22.12988713,,,
C1C(=C)C(C2)C(C)(C)C2C1,1.585380871,1.91014541833622,-1.481358771,val,-2.164329585,0.004725675,22.43454177,,,
C1C(=C)C(C2)C(C)(C)C2C1,0.302214135,1.91014541833622,-0.191312599,val,7.19248617,0.003130307,22.43454177,,,
C1C(=C)C(C2)C(C)(C)C2C1,-0.333235582,1.91014541833622,0.364588596,val,11.22448531,0.002340249,22.43454177,,,
C1C(=C)C(C2)C(C)(C)C2C1,-0.712565583,1.91014541833622,0.660338792,val,13.3695869,0.001868626,22.43454177,,,
C1C(=C)C(C2)C(C)(C)C2C1,-0.964648479,1.91014541833622,0.861916401,val,14.83164662,0.00155521,22.43454177,,,
CC(=O)CC(O)C,1.281474018,2.15841305567677,-1.581651537,train,-2.891761637,0.004347826,24.23524828,,,
CC(=O)CC(O)C,0.192771185,2.15841305567677,-0.239672281,train,6.841729243,0.002994236,24.23524828,,,
CC(=O)CC(O)C,-0.378987016,2.15841305567677,0.359947319,train,11.19082173,0.002283366,24.23524828,,,
CC(=O)CC(O)C,-0.731347776,2.15841305567677,0.689437302,train,13.58064089,0.001845274,24.23524828,,,
CC(=O)CC(O)C,-0.970264959,2.15841305567677,0.912189911,train,15.19628471,0.001548227,24.23524828,,,
CCOC(C)CO,1.982770796,2.14361533497236,-1.915721235,train,-5.314797862,0.005219752,24.12791914,,,
CCOC(C)CO,0.54122864,2.14361533497236,-0.361619894,train,5.957232722,0.003427475,24.12791914,,,
CCOC(C)CO,-0.163396363,2.14361533497236,0.31267595,train,10.84795843,0.002551411,24.12791914,,,
CCOC(C)CO,-0.581142512,2.14361533497236,0.67089469,train,13.44614974,0.002032025,24.12791914,,,
CCOC(C)CO,-0.857575823,2.14361533497236,0.899864048,train,15.10688416,0.001688334,24.12791914,,,
c1(O)c(OC)cc(CC=C)cc1,0.831104345,2.12369109152956,-1.583424567,train,-2.904621574,0.003787879,23.98340689,,,
c1(O)c(OC)cc(CC=C)cc1,-0.116317822,2.12369109152956,-0.278854083,train,6.55754026,0.002609944,23.98340689,,,
c1(O)c(OC)cc(CC=C)cc1,-0.614266316,2.12369109152956,0.324966307,train,10.93710144,0.001990842,23.98340689,,,
c1(O)c(OC)cc(CC=C)cc1,-0.921272166,2.12369109152956,0.656021678,train,13.3382745,0.00160914,23.98340689,,,
c1(O)c(OC)cc(CC=C)cc1,-1.129493751,2.12369109152956,0.87154681,train,14.90149681,0.001350257,23.98340689,,,
COCCOCCOCCOCCOCCO,0.702871963,2.49975169693084,-2.618541987,train,-10.41241718,0.003628447,26.71100678,,,
COCCOCCOCCOCCOCCO,-0.209010261,2.49975169693084,-0.738348457,train,3.22478808,0.002494699,26.71100678,,,
COCCOCCOCCOCCOCCO,-0.686704678,2.49975169693084,0.09822969,train,9.292561272,0.001900779,26.71100678,,,
COCCOCCOCCOCCOCCO,-0.980683961,2.49975169693084,0.535877709,train,12.46685997,0.001535273,26.71100678,,,
COCCOCCOCCOCCOCCO,-1.179837782,2.49975169693084,0.808921711,train,14.44727158,0.001287664,26.71100678,,,
O=S(=O)=O,0.558436803,2.07649971770823,0.18875381,train,9.949140497,0.00344887,23.6411238,,,
O=S(=O)=O,0.148877702,2.07649971770823,0.5419262,train,12.51073019,0.002939663,23.6411238,,,
O=S(=O)=O,-0.155301811,2.07649971770823,0.756978135,train,14.07052036,0.002561475,23.6411238,,,
O=S(=O)=O,-0.390136329,2.07649971770823,0.899053489,train,15.10100511,0.002269504,23.6411238,,,
O=S(=O)=O,-0.576914267,2.07649971770823,1.011784996,train,15.91865642,0.002037282,23.6411238,,,
BrBr,0.809903599,1.8752965854317,0.013053834,train,8.674773474,0.00376152,22.18178019,,,
BrBr,0.112942039,1.8752965854317,0.465429653,train,11.95589416,0.002894984,22.18178019,,,
BrBr,-0.323027309,1.8752965854317,0.729346279,train,13.87010413,0.002352941,22.18178019,,,
BrBr,-0.621485781,1.8752965854317,0.907547241,train,15.16261103,0.001981866,22.18178019,,,
BrBr,-0.838630356,1.8752965854317,1.043035862,train,16.14532164,0.001711889,22.18178019,,,
CCC=O,2.659076127,1.9424772012363,-1.221935211,train,-0.282708208,0.006060606,22.66904697,,,
CCC=O,1.006225452,1.9424772012363,-0.062236667,train,8.128684999,0.004005608,22.66904697,,,
CCC=O,0.190429845,1.9424772012363,0.462239007,train,11.93275213,0.002991325,22.66904697,,,
